sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMEA110466522,ERR10074388,2012-04-19,2012-04-18,2012-04-19,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,04,19,,,False
SAMEA110466533,ERR10074399,2012-02-01,2012-02-01,2012-02-01,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,02,01,,,False
SAMEA110466556,ERR10074422,2012-06-07,2012-06-06,2012-06-07,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,06,07,,,False
SAMEA110466583,ERR10074449,2012-01-06,2012-01-06,2012-01-06,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,01,06,,,False
SAMEA110466599,ERR10074465,2014-03-17,2014-03-17,2014-03-17,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2014,03,17,,,False
SAMEA110466622,ERR10074488,2014-06-02,2014-06-01,2014-06-02,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2014,06,02,,,False
SAMEA110466624,ERR10074490,2011-04-14,2011-04-13,2011-04-14,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2011,04,14,,,False
SAMEA110466643,ERR10074509,2014-04-07,2014-04-06,2014-04-07,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2014,04,07,,,False
SAMEA110466652,ERR10074518,2011-01-28,2011-01-28,2011-01-28,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2011,01,28,,,False
SAMEA110466761,ERR10074627,2014-03-22,2014-03-22,2014-03-22,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2014,03,22,,,False
SAMEA110466788,ERR10074654,2013-02-16,2013-02-16,2013-02-16,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2013,02,16,,,False
SAMN03378122,SRR1823715,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000321,stool,ILLUMINA,Illumina MiSeq,WGS,2015,01,,,,False
SAMN03378124,SRR1823717,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000323,stool,ILLUMINA,Illumina MiSeq,WGS,2015,01,,,,False
SAMN03378125,SRR1823718,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000324,stool,ILLUMINA,Illumina MiSeq,WGS,2015,01,,,,False
SAMN03378126,SRR1823719,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000325,stool,ILLUMINA,Illumina MiSeq,WGS,2015,01,,,,False
SAMN03378128,SRR1823722,2015-02,2015-02-01,2015-02-28,USA,PNUSAE000327,stool,ILLUMINA,Illumina MiSeq,WGS,2015,02,,,,False
SAMN22657138,SRR18254048,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1502196,human,OXFORD_NANOPORE,MinION,WGS,2021,10,,,,True
SAMN23134809,SRR18254051,2021-11,2021-11-01,2021-11-30,United Kingdom: United Kingdom,1527837,human,OXFORD_NANOPORE,MinION,WGS,2021,11,,,,True
SAMN23605158,SRR18254055,2021-11,2021-11-01,2021-11-30,United Kingdom: United Kingdom,1538717,human,OXFORD_NANOPORE,MinION,WGS,2021,11,,,,True
SAMN26542791,SRR18280729,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1591750,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26542792,SRR18280730,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1591730,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMEA110466524,ERR10074390,2012-10-24,2012-10-23,2012-10-24,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,10,24,,,False
SAMEA110466548,ERR10074414,2012-04-03,2012-04-02,2012-04-03,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2012,04,03,,,False
SAMEA110466580,ERR10074446,2012-06-19,2012-06-18,2012-06-19,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2012,06,19,,,False
SAMEA110466594,ERR10074460,2011-03-26,2011-03-26,2011-03-26,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2011,03,26,,,False
SAMEA110466601,ERR10074467,2011-04-04,2011-04-03,2011-04-04,South Africa,,Blood culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2011,04,04,,,False
SAMEA110466611,ERR10074477,2014-01-15,2014-01-15,2014-01-15,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2014,01,15,,,False
SAMEA110466666,ERR10074532,2011-03-19,2011-03-19,2011-03-19,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2011,03,19,,,False
SAMEA110466672,ERR10074538,2011-01-29,2011-01-29,2011-01-29,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2011,01,29,,,False
SAMN26679735,SRR18333114,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594630,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679734,SRR18333116,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594560,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679716,SRR18333130,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594522,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679906,SRR18333601,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594523,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679925,SRR18333781,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1595788,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679920,SRR18334027,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594605,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26679949,SRR18334062,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594550,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26855444,SRR18402570,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1598242,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26855370,SRR18404004,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1600206,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26977468,SRR18487754,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1602567,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN26977473,SRR18487757,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1602573,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMEA1027725,ERR103471,2011-05-10,2011-05-09,2011-05-10,United Kingdom,H112580301,Faeces,ILLUMINA,Illumina MiSeq,WGS,2011,05,10,,,False
SAMEA1027718,ERR103472,2011-05-12,2011-05-11,2011-05-12,United Kingdom,H112620252,Faeces,ILLUMINA,Illumina MiSeq,WGS,2011,05,12,,,False
SAMEA1027650,ERR103474,2011-05-16,2011-05-15,2011-05-16,United Kingdom,H112700288,Faeces,ILLUMINA,Illumina MiSeq,WGS,2011,05,16,,,False
SAMEA1027664,ERR103475,2011-05-27,2011-05-26,2011-05-27,United Kingdom,H112920489,Faeces,ILLUMINA,Illumina MiSeq,WGS,2011,05,27,,,False
SAMEA1027670,ERR103476,2011-06-04,2011-06-03,2011-06-04,United Kingdom,H113080349,Faeces,ILLUMINA,Illumina MiSeq,WGS,2011,06,04,,,False
SAMN27023953,SRR18506551,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1603917,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN27023975,SRR18506909,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1603962,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN27278869,SRR18589167,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1608562,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN27488925,SRR18693845,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1610395,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMN27505551,SRR18700975,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1611664,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27589188,SRR18761197,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1613393,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27642621,SRR18820675,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1614975,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27642693,SRR18820687,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1615047,other,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27642635,SRR18820692,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1615083,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27675060,SRR18840450,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1614936,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27740093,SRR18893213,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1616383,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27740528,SRR18893651,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1616428,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27753860,SRR18907230,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1617672,other,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27765489,SRR18914216,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1612124,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN27992948,SRR19010552,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1621031,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN28014566,SRR19019327,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1619834,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN28017540,SRR19023174,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1622919,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN28093616,SRR19086857,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1623449,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN28194715,SRR19171294,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1626455,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28194741,SRR19171690,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1626495,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28553417,SRR19324765,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1628382,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28553410,SRR19324791,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1628380,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28553397,SRR19324824,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1628375,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,04,,,,False
SAMN28553427,SRR19324834,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1628371,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28553424,SRR19324843,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1631865,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28553429,SRR19324895,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1628358,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28577636,SRR19347581,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1632829,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28590802,SRR19349852,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1634336,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28606430,SRR19363879,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1634526,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28662188,SRR19405236,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1635722,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28843157,SRR19524956,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1639472,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28843161,SRR19524966,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1639466,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28843303,SRR19535097,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1639476,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28880999,SRR19549499,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1641585,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28880996,SRR19549766,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1641552,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28885532,SRR19551928,2018-09-12,2018-09-11,2018-09-12,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,09,12,,,False
SAMN28885529,SRR19551932,2018-09-03,2018-09-02,2018-09-03,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,09,03,,,False
SAMN28885527,SRR19551934,2018-08-23,2018-08-22,2018-08-23,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,08,23,,,False
SAMN28885524,SRR19551937,2018-08-17,2018-08-16,2018-08-17,Belgium,S18BD05612,,ILLUMINA,Illumina MiSeq,WGS,2018,08,17,,,False
SAMN28885449,SRR19551951,2015-08-25,2015-08-24,2015-08-25,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,08,25,,,False
SAMN28885511,SRR19551952,2018-06-11,2018-06-10,2018-06-11,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,06,11,,,False
SAMN28885510,SRR19551953,2018-06-10,2018-06-09,2018-06-10,Belgium,S18BD03411,,ILLUMINA,Illumina MiSeq,WGS,2018,06,10,,,False
SAMN28885506,SRR19551957,2018-05-15,2018-05-14,2018-05-15,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,05,15,,,False
SAMN28885448,SRR19551962,2015-08-06,2015-08-05,2015-08-06,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,08,06,,,False
SAMN28885493,SRR19551971,2017-11-16,2017-11-16,2017-11-16,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,11,16,,,False
SAMN28885490,SRR19551975,2017-11-10,2017-11-10,2017-11-10,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,11,10,,,False
SAMN28885489,SRR19551976,2017-10-31,2017-10-31,2017-10-31,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,10,31,,,False
SAMN28885487,SRR19551978,2017-10-16,2017-10-15,2017-10-16,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,10,16,,,False
SAMN28885483,SRR19551982,2017-09-27,2017-09-26,2017-09-27,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,09,27,,,False
SAMN28885471,SRR19551996,2017-01-24,2017-01-24,2017-01-24,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2017,01,24,,,False
SAMN28885462,SRR19552005,2015-11-15,2015-11-15,2015-11-15,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,11,15,,,False
SAMN28885460,SRR19552008,2015-09-16,2015-09-15,2015-09-16,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,09,16,,,False
SAMN28885459,SRR19552009,2015-09-04,2015-09-03,2015-09-04,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,09,04,,,False
SAMN28885535,SRR19552018,2018-09-25,2018-09-24,2018-09-25,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,09,25,,,False
SAMN28885457,SRR19552026,2015-10-07,2015-10-06,2015-10-07,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2015,10,07,,,False
SAMN28885508,SRR19552030,2018-05-25,2018-05-24,2018-05-25,Belgium,S18BD03178,,OXFORD_NANOPORE,MinION,WCS,2018,05,25,,,True
SAMN28885442,SRR19552083,2013-03-17,2013-03-17,2013-03-17,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2013,03,17,,,False
SAMN28944856,SRR19601393,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1642616,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28968106,SRR19621265,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1643239,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29012309,SRR19638640,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1644745,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29012844,SRR19638655,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1644768,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29096729,SRR19664330,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1646946,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29180902,SRR19737554,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1647709,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29358450,SRR19854669,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651167,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29358473,SRR19854696,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651198,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29420765,SRR19902679,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1654147,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29492629,SRR19973561,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1655306,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29542506,SRR20002695,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1656583,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29542835,SRR20002764,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1656566,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29603397,SRR20052724,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1657497,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29604660,SRR20053068,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1658438,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29768535,SRR20230183,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1662822,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29782916,SRR20273467,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1664611,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29905406,SRR20428645,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1628379,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN29921982,SRR20510085,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1669671,other,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29921980,SRR20510087,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1669606,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN03658780,SRR2056377,2015-04,2015-03-31,2015-04-30,USA,PNUSAE000584,stool,ILLUMINA,Illumina MiSeq,WGS,2015,04,,,,False
SAMN29982419,SRR20652525,2022-01-23,2022-01-23,2022-01-23,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2022,01,23,WA,10.0,False
SAMN29982416,SRR20652529,2022-01-16,2022-01-16,2022-01-16,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2022,01,16,WA,10.0,False
SAMN29982414,SRR20652531,2022-01-13,2022-01-13,2022-01-13,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2022,01,13,WA,10.0,False
SAMN29982413,SRR20652532,2022-01-12,2022-01-12,2022-01-12,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2022,01,12,WA,10.0,False
SAMN29982411,SRR20652534,2022-01-08,2022-01-08,2022-01-08,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2022,01,08,WA,10.0,False
SAMN29982406,SRR20652540,2021-12-23,2021-12-23,2021-12-23,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,23,WA,10.0,False
SAMN29982391,SRR20652556,2021-12-06,2021-12-06,2021-12-06,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,06,WA,10.0,False
SAMN30000459,SRR20673593,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671392,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30000495,SRR20673747,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671462,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30000633,SRR20673765,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671527,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30027745,SRR20697440,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1672376,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30067708,SRR20721013,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1673864,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30077580,SRR20728093,2021-09-07,2021-09-06,2021-09-07,Spain: Barcelona,SH249,feces,ILLUMINA,Illumina MiSeq,WGS,2021,09,07,,,False
SAMN30077572,SRR20728102,2021-06-18,2021-06-17,2021-06-18,Spain: Barcelona,SH240,feces,ILLUMINA,Illumina MiSeq,WGS,2021,06,18,,,False
SAMN30077569,SRR20728105,2021-06-06,2021-06-05,2021-06-06,Spain: Barcelona,SH237,feces,ILLUMINA,Illumina MiSeq,WGS,2021,06,06,,,False
SAMN03785369,SRR2081186,2014-09,2014-08-31,2014-09-30,USA,2015C-3811,stool,ILLUMINA,Illumina MiSeq,WGS,2014,09,,,,False
SAMN03785372,SRR2081187,2014-09,2014-08-31,2014-09-30,USA,2015C-3829,stool,ILLUMINA,Illumina MiSeq,WGS,2014,09,,,,False
SAMN03785371,SRR2081189,2014-06,2014-05-31,2014-06-30,USA,2015C-3832,stool,ILLUMINA,Illumina MiSeq,WGS,2014,06,,,,False
SAMN30168573,SRR20862224,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1676689,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30168563,SRR20868928,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1676683,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30173682,SRR20911742,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677500,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN03840732,SRR2097498,2011-07,2011-06-30,2011-07-31,USA,2015C-3794,stool,ILLUMINA,Illumina MiSeq,WGS,2011,07,,,,False
SAMN30242915,SRR21007686,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1679323,other,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30242942,SRR21007695,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1679356,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30266317,SRR21018064,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1680445,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393636,SRR21129234,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1684551,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393654,SRR21129330,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1683005,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30413784,SRR21142564,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1685616,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30413787,SRR21142647,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1685639,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30480521,SRR21205628,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1688929,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30499790,SRR21205637,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1689524,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30480893,SRR21205771,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1688968,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30480529,SRR21205790,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1688942,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMEA1324244,ERR127052,2011-05-08,2011-05-07,2011-05-08,United Kingdom,H112540447,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS,2011,05,08,,,False
SAMEA1324206,ERR127055,2011-05-16,2011-05-15,2011-05-16,United Kingdom,H112700289,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS,2011,05,16,,,False
SAMEA1324257,ERR127059,2011-06-04,2011-06-03,2011-06-04,United Kingdom,H113080359,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS,2011,06,04,,,False
SAMEA1324225,ERR127061,2011-06-01,2011-05-31,2011-06-01,United Kingdom,H113020318,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS,2011,06,01,,,False
SAMEA1324191,ERR127062,2011-06-12,2011-06-11,2011-06-12,United Kingdom,H113240269,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS,2011,06,12,,,False
