sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN11912947,SRR9166949,missing,,,USA,PNUSAE024887,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10686357,SRR8385471,missing,,,USA,PNUSAE020893,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10686383,SRR8385512,missing,,,USA,PNUSAE020363,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10686341,SRR8385519,missing,,,USA,PNUSAE021189,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12087785,SRR9321736,missing,,,USA,PNUSAE025605,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10315747,SRR9326699,2008,2008-01-01,2008-12-31,USA:MI,TW18489-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315795,SRR9326703,2008,2008-01-01,2008-12-31,USA:MI,TW18486-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN11942526,SRR9188440,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,752138,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN11942530,SRR9188442,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,751548,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN11942527,SRR9188450,2017-07-10,2017-07-09,2017-07-10,USA:CA,CFSAN077281,cattle manure,ILLUMINA,Illumina MiSeq,WGS
SAMN11942529,SRR9188451,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,751497,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN11942955,SRR9188666,2017-07-10,2017-07-09,2017-07-10,USA:CA,CFSAN077278,cattle manure,ILLUMINA,Illumina MiSeq,WGS
SAMN12100455,SRR9332769,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,761654,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN11943000,SRR9189178,2017-07-10,2017-07-09,2017-07-10,USA:CA,CFSAN077277,cattle manure,ILLUMINA,Illumina MiSeq,WGS
SAMN11945002,SRR9189192,2017-07-10,2017-07-09,2017-07-10,USA:CA,CFSAN077279,cattle manure,ILLUMINA,Illumina MiSeq,WGS
SAMN11948680,SRR9189605,missing,,,USA,PNUSAE025038,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN11948691,SRR9189614,missing,,,USA,PNUSAE024811,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN11948683,SRR9189616,missing,,,USA,PNUSAE025037,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12100770,SRR9334828,2019-05-07,2019-05-06,2019-05-07,USA:WI,PNUSAE025032,Bench Trim,ILLUMINA,Illumina MiSeq,WGS
SAMN12108561,SRR9335420,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,762377,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12108577,SRR9335426,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,762236,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN02304041,SRR941214,Missing,,,USA,F8092B,missing,LS454,454 GS FLX Titanium,WGS
SAMN02304041,SRR941220,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941230,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941231,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941233,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941234,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941246,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN10693344,SRR8395104,missing,,,USA,PNUSAE017055,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10693349,SRR8395127,missing,,,USA,PNUSAE017163,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12113437,SRR9421367,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763012,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12113439,SRR9421369,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763011,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12113438,SRR9421370,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763035,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10695792,SRR8397599,2018,2018-01-01,2018-12-31,USA:NE,CFSAN089928,beef,ILLUMINA,Illumina MiSeq,WGS
SAMN10695788,SRR8397603,2018,2018-01-01,2018-12-31,USA:KS,CFSAN089941,beef,ILLUMINA,Illumina MiSeq,WGS
SAMN10695793,SRR8397615,2018,2018-01-01,2018-12-31,USA:NE,CFSAN089929,beef,ILLUMINA,Illumina MiSeq,WGS
SAMN10695806,SRR8397699,2017,2017-01-01,2017-12-31,USA:KS,CFSAN089940,beef,ILLUMINA,Illumina MiSeq,WGS
SAMN11997390,SRR9218290,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,756261,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN11982665,SRR9219807,missing,,,USA,PNUSAE025144,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700183,SRR8401011,missing,,,USA,PNUSAE021009,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700274,SRR8401119,missing,,,USA,PNUSAE020227,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10723569,SRR8429818,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,664967,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10293198,SRR8111051,missing,,,USA,PNUSAE019461,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10315660,SRR8112638,2009,2009-01-01,2009-12-31,USA:MI,TW18468-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315753,SRR8112795,2009,2009-01-01,2009-12-31,USA:MI,TW18478-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10293195,SRR8111050,missing,,,USA,PNUSAE019581,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10293216,SRR8111062,missing,,,USA,PNUSAE018306,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10297812,SRR8111080,missing,,,USA,PNUSAE019165,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10297811,SRR8111094,missing,,,USA,PNUSAE019167,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12008066,SRR9262884,2019,2019-01-01,2019-12-31,USA:RI,FSIS11921875,product-raw-intact-beef,ILLUMINA,Illumina MiSeq,WGS
SAMN10700102,SRR8400978,missing,,,USA,PNUSAE016618,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700176,SRR8401115,missing,,,USA,PNUSAE020223,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700502,SRR8401224,missing,,,USA,PNUSAE020228,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700179,SRR8401377,missing,,,USA,PNUSAE020220,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN11281607,SRR8800218,2019-03,2019-03-01,2019-03-31,United Kingdom: United Kingdom,712253,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10774398,SRR8456181,missing,,,USA,PNUSAE021761,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774396,SRR8456191,missing,,,USA,PNUSAE021489,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774540,SRR8456303,missing,,,USA,PNUSAE021508,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774541,SRR8456318,missing,,,USA,PNUSAE021506,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10735312,SRR8437276,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,666447,other,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12047002,SRR9291509,missing,,,USA,PNUSAE025085,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12023857,SRR9274030,missing,,,USA,PNUSAE025199,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12324421,SRR9719279,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,775113,other,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12290400,SRR9719361,2003,2003-01-01,2003-12-31,USA,EC1593,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774634,SRR8456419,missing,,,USA,PNUSAE020969,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774656,SRR8456466,missing,,,USA,PNUSAE021645,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12035742,SRR9280499,missing,,,USA,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12035775,SRR9280515,missing,,,USA,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12059830,SRR9304208,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,757909,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10794271,SRR8478927,missing,,,USA,PNUSAE021786,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10700281,SRR8481435,missing,,,USA,PNUSAE016317,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10798999,SRR8481659,2018-11-27,2018-11-27,2018-11-27,USA:CA,2018C-5284b,sediment,ILLUMINA,Illumina MiSeq,WGS
SAMN10798995,SRR8481662,2018-11-27,2018-11-27,2018-11-27,USA:CA,2018C-5284f,sediment,ILLUMINA,Illumina MiSeq,WGS
SAMN10798996,SRR8481663,2018-11-27,2018-11-27,2018-11-27,USA:CA,2018C-5284e,sediment,ILLUMINA,Illumina MiSeq,WGS
SAMN10810221,SRR8482350,missing,,,USA,PNUSAE021739,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10810231,SRR8482351,missing,,,USA,PNUSAE021882,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12070372,SRR9307513,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,760286,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12077669,SRR9309986,missing,,,USA,PNUSAE025211,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10818574,SRR8486192,2016,2016-01-01,2016-12-31,United Kingdom,Sakai O157:H7,,ILLUMINA,Illumina MiSeq,WGS
SAMN10818577,SRR8486195,2016,2016-01-01,2016-12-31,United Kingdom,Sakai O157:H7,,ILLUMINA,Illumina MiSeq,WGS
SAMN10818578,SRR8486196,2016,2016-01-01,2016-12-31,United Kingdom,Sakai O157:H7,,ILLUMINA,Illumina MiSeq,WGS
SAMN10818579,SRR8486197,2016,2016-01-01,2016-12-31,United Kingdom,Sakai O157:H7,,ILLUMINA,Illumina MiSeq,WGS
SAMN10818581,SRR8486199,2016,2016-01-01,2016-12-31,United Kingdom,Sakai O157:H7,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335229,SRR957821,,,,,M1,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335230,SRR957822,,,,,M23,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335238,SRR957823,,,,,M10,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335242,SRR957824,,,,,K1,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335249,SRR957831,,,,,M18,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335252,SRR957839,,,,,K2,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335253,SRR957840,,,,,M17,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335229,SRR957845,,,,,M1,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335250,SRR957856,,,,,M19,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335228,SRR957857,,,,,M13,,ILLUMINA,Illumina MiSeq,WGS
SAMN12123120,SRR9586541,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763546,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10315684,SRR9326684,2010,2010-01-01,2010-12-31,USA:MI,TW18492-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315674,SRR9326700,2009,2009-01-01,2009-12-31,USA:MI,TW18472-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315678,SRR9326702,2009,2009-01-01,2009-12-31,USA:MI,TW18479-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315692,SRR9326854,2009,2009-01-01,2009-12-31,USA:MI,TW18474-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN12127194,SRR9588895,2013,2013-01-01,2013-12-31,USA:CA,CFSAN095402,red leaf,ILLUMINA,Illumina MiSeq,WGS
SAMN12127347,SRR9588909,2013,2013-01-01,2013-12-31,USA:CO,CFSAN095409,boneless beef,ILLUMINA,Illumina MiSeq,WGS
SAMN12127340,SRR9588916,2013,2013-01-01,2013-12-31,USA:CO,CFSAN095410,boneless beef,ILLUMINA,Illumina MiSeq,WGS
SAMN12127995,SRR9590360,missing,,,USA,PNUSAE025867,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12129270,SRR9592389,missing,,,USA,PNUSAE025657,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10835652,SRR8499561,2018,2018-01-01,2018-12-31,USA: Wisconsin,PNUSAE013643,clinical,ILLUMINA,Illumina MiSeq,WGS
SAMN10835658,SRR8499569,2018,2018-01-01,2018-12-31,USA: Wisconsin,PNUSAE011796,clinical,ILLUMINA,Illumina MiSeq,WGS
SAMN10506187,SRR8501645,2008,2008-01-01,2008-12-31,USA:MI,TW18310-1W,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN12136598,SRR9594296,missing,,,USA,PNUSAE025892,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12136596,SRR9594307,missing,,,USA,PNUSAE025905,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12100775,SRR9334831,2019-05-17,2019-05-16,2019-05-17,USA,PNUSAE025035,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN12109113,SRR9355567,missing,,,USA,PNUSAE025292,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12137290,SRR9596663,missing,,,USA,PNUSAE025690,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12144316,SRR9598615,missing,,,USA,PNUSAE025248,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10848040,SRR8508344,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,676336,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12150453,SRR9603272,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,765147,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12153464,SRR9603441,missing,,,USA,PNUSAE024727,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN02304041,SRR941213,Missing,,,USA,F8092B,missing,LS454,454 GS FLX Titanium,WGA
SAMN02304041,SRR941217,Missing,,,USA,F8092B,missing,LS454,454 GS FLX Titanium,WGS
SAMN02304041,SRR941218,Missing,,,USA,F8092B,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN02304041,SRR941224,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941226,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941242,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941244,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941245,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941248,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941249,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN02304041,SRR941251,Missing,,,USA,F8092B,missing,PACBIO_SMRT,PacBio RS,WGS
SAMN10853256,SRR8513551,missing,,,USA,PNUSAE021563,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12162855,SRR9613014,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,765650,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12162849,SRR9613016,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,765662,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12112025,SRR9420390,missing,,,USA,PNUSAE025737,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12113440,SRR9421386,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763013,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12174295,SRR9616433,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,767690,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12198705,SRR9621197,missing,,,USA,PNUSAE025485,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12230486,SRR9622472,missing,,,USA,PNUSAE026069,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12200960,SRR9622723,missing,,,USA,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12213332,SRR9641713,2008-11-05,2008-11-05,2008-11-05,USA:CA,PNUSAE026266,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN12213341,SRR9641768,2009-09-23,2009-09-22,2009-09-23,USA:CA,PNUSAE026241,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN12213355,SRR9641771,2009-09-23,2009-09-22,2009-09-23,USA:CA,PNUSAE026242,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN12230455,SRR9646710,missing,,,USA,PNUSAE026088,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12220925,SRR9647115,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,769816,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10866846,SRR8523766,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,678028,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12221390,SRR9648315,missing,,,USA,PNUSAE026204,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12230448,SRR9652059,2016,2016-01-01,2016-12-31,USA:KS,CFSAN095613,beef trim,ILLUMINA,Illumina MiSeq,WGS
SAMN12230507,SRR9652098,2016,2016-01-01,2016-12-31,USA:WA,CFSAN095610,boneless beef,ILLUMINA,Illumina MiSeq,WGS
SAMN10873131,SRR8530167,missing,,,USA,PNUSAE021530,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10873173,SRR8530200,missing,,,USA,PNUSAE021917,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10873170,SRR8530204,missing,,,USA,PNUSAE021966,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10873203,SRR8530234,missing,,,USA,PNUSAE021557,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN01805332,SRR955287,2001-07-24,2001-07-23,2001-07-24,USA:NC,0315,Fecal Sample from Dairy Farm,LS454,454 GS FLX,WGS
SAMN02335228,SRR957820,,,,,M13,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335243,SRR957829,,,,,M11,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335244,SRR957830,,,,,M3,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335237,SRR957834,,,,,M16,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335236,SRR957835,,,,,M15,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335247,SRR957837,,,,,M4,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335232,SRR957848,,,,,Wa2,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335234,SRR957849,,,,,M2,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335239,SRR957851,,,,,M9,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335246,SRR957854,,,,,M7,,ILLUMINA,Illumina MiSeq,WGS
SAMN02335248,SRR957855,,,,,M6,,ILLUMINA,Illumina MiSeq,WGS
SAMN12123104,SRR9586550,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,763575,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12230844,SRR9652118,2013,2013-01-01,2013-12-31,USA:CA,CFSAN095590,organic baby spinach,ILLUMINA,Illumina MiSeq,WGS
SAMN12232244,SRR9654340,missing,,,USA,PNUSAE026237,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12127205,SRR9588900,2013,2013-01-01,2013-12-31,USA:CA,CFSAN095403,beef trim,ILLUMINA,Illumina MiSeq,WGS
SAMN12127368,SRR9588923,2013,2013-01-01,2013-12-31,USA:CO,CFSAN095408,boneless beef,ILLUMINA,Illumina MiSeq,WGS
SAMN12239294,SRR9661843,missing,,,USA,PNUSAE025404,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12240077,SRR9662893,missing,,,USA,PNUSAE026392,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12129769,SRR9592598,missing,,,USA,PNUSAE025710,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12129774,SRR9592602,missing,,,USA,PNUSAE025709,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12129921,SRR9592867,missing,,,USA,PNUSAE025544,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12255889,SRR9671145,2009-03-09,2009-03-09,2009-03-09,USA:CA,PNUSAE026585,water,ILLUMINA,Illumina MiSeq,WGS
SAMN12255890,SRR9671175,2009-03-09,2009-03-09,2009-03-09,USA:CA,PNUSAE026583,water,ILLUMINA,Illumina MiSeq,WGS
SAMN12255943,SRR9671176,2009-07-27,2009-07-26,2009-07-27,USA:CA,PNUSAE026596,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN10886919,SRR8546987,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,678069,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10886933,SRR8547392,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,678070,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12272093,SRR9678940,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,773689,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12285649,SRR9693745,missing,,,USA,PNUSAE026654,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12285933,SRR9694129,missing,,,USA,PNUSAE025967,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12142323,SRR9597261,missing,,,USA,PNUSAE025819,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12142324,SRR9597274,missing,,,USA,PNUSAE025815,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12287269,SRR9694882,missing,,,USA,PNUSAE026505,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12287266,SRR9694887,missing,,,USA,PNUSAE026501,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12150331,SRR9603013,missing,,,USA,PNUSAE025766,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12150333,SRR9603017,missing,,,USA,PNUSAE025761,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12312002,SRR9710526,missing,,,USA,PNUSAE017275,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12312095,SRR9710527,missing,,,USA,PNUSAE026560,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12312105,SRR9710528,missing,,,USA,PNUSAE023314,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12315942,SRR9710829,missing,,,USA,PNUSAE026556,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12165720,SRR9613694,missing,,,USA,PNUSAE025866,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10937923,SRR8575475,missing,,,USA,PNUSAE022191,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10938177,SRR8575504,missing,,,USA,PNUSAE022155,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10948835,SRR8581362,missing,,,USA,PNUSAE022249,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12324310,SRR9719065,missing,,,USA,PNUSAE026363,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12324373,SRR9719177,missing,,,USA,PNUSAE026853,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12325138,SRR9719860,missing,,,USA,PNUSAE027011,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12329238,SRR9722240,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,777326,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12201305,SRR9624183,missing,,,USA,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10315705,SRR8590837,2008,2008-01-01,2008-12-31,USA:MI,TW18491-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10965574,SRR8590852,2009,2009-01-01,2009-12-31,USA:MI,TW18471-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315678,SRR8590863,2009,2009-01-01,2009-12-31,USA:MI,TW18479-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN12205275,SRR9637560,missing,,,USA,PNUSAE026010,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10315795,SRR8590870,2008,2008-01-01,2008-12-31,USA:MI,TW18486-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10315747,SRR8590875,2008,2008-01-01,2008-12-31,USA:MI,TW18489-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN10967755,SRR8592089,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005236,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967751,SRR8592095,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005232,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967753,SRR8592097,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005234,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967850,SRR8592100,2006,2006-01-01,2006-12-31,Australia,AUSMDU00021631,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967849,SRR8592105,2005,2005-01-01,2005-12-31,Australia,AUSMDU00015351,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967756,SRR8592111,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005237,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967763,SRR8592114,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005509,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967825,SRR8592130,2011,2011-01-01,2011-12-31,Australia,AUSMDU00021414,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967784,SRR8592131,1996,1996-01-01,1996-12-31,Australia,AUSMDU00015341,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967779,SRR8592136,1995,1995-01-01,1995-12-31,Australia,AUSMDU00015336,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967782,SRR8592139,1996,1996-01-01,1996-12-31,Australia,AUSMDU00015339,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967787,SRR8592145,1998,1998-01-01,1998-12-31,Australia,AUSMDU00015344,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967786,SRR8592146,1998,1998-01-01,1998-12-31,Australia,AUSMDU00015343,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967812,SRR8592156,2009,2009-01-01,2009-12-31,Australia,AUSMDU00021401,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967803,SRR8592160,2008,2008-01-01,2008-12-31,Australia,AUSMDU00021392,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967797,SRR8592166,2007,2007-01-01,2007-12-31,Australia,AUSMDU00021386,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967828,SRR8592200,2012,2012-01-01,2012-12-31,Australia,AUSMDU00016782,missing,ILLUMINA,NextSeq 500,WGS
SAMN10967741,SRR8592210,2016,2016-01-01,2016-12-31,Australia,AUSMDU00005217,missing,ILLUMINA,NextSeq 500,WGS
