sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMD00126574,DRR148337,2017-03-24,2017-03-24,2017-03-24,missing,TUM18749,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126595,DRR148358,2017-04-05,2017-04-04,2017-04-05,missing,TUM18770,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126598,DRR148361,2017-04-07,2017-04-06,2017-04-07,missing,TUM18773,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126359,DRR148122,2016-06-06,2016-06-05,2016-06-06,missing,TUM18534,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126362,DRR148125,2016-06-15,2016-06-14,2016-06-15,missing,TUM18537,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126379,DRR148142,2016-10-21,2016-10-20,2016-10-21,missing,TUM18554,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126381,DRR148144,2016-10-21,2016-10-20,2016-10-21,missing,TUM18556,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126382,DRR148145,2016-10-21,2016-10-20,2016-10-21,missing,TUM18557,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126384,DRR148147,2016-10-24,2016-10-23,2016-10-24,missing,TUM18559,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126386,DRR148149,2016-11-28,2016-11-28,2016-11-28,missing,TUM18561,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126388,DRR148151,2016-12-15,2016-12-15,2016-12-15,missing,TUM18563,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126389,DRR148152,2016-12-15,2016-12-15,2016-12-15,missing,TUM18564,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126393,DRR148156,2016-12-15,2016-12-15,2016-12-15,missing,TUM18568,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126396,DRR148159,2017-01-06,2017-01-06,2017-01-06,missing,TUM18571,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126402,DRR148165,2017-01-12,2017-01-12,2017-01-12,missing,TUM18577,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126406,DRR148169,2017-01-24,2017-01-24,2017-01-24,missing,TUM18581,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126409,DRR148172,2017-01-31,2017-01-31,2017-01-31,missing,TUM18584,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126412,DRR148175,2017-01-31,2017-01-31,2017-01-31,missing,TUM18587,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126423,DRR148186,2017-02-24,2017-02-24,2017-02-24,missing,TUM18598,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126424,DRR148187,2017-03-14,2017-03-14,2017-03-14,missing,TUM18599,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126425,DRR148188,2017-03-14,2017-03-14,2017-03-14,missing,TUM18600,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126442,DRR148205,2017-03-28,2017-03-27,2017-03-28,missing,TUM18617,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126444,DRR148207,2017-03-28,2017-03-27,2017-03-28,missing,TUM18619,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126451,DRR148214,2017-03-31,2017-03-30,2017-03-31,missing,TUM18626,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126453,DRR148216,2017-04-05,2017-04-04,2017-04-05,missing,TUM18628,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126455,DRR148218,2017-04-05,2017-04-04,2017-04-05,missing,TUM18630,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126489,DRR148252,2016-10-21,2016-10-20,2016-10-21,missing,TUM18664,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126490,DRR148253,2016-10-24,2016-10-23,2016-10-24,missing,TUM18665,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126501,DRR148264,2016-12-09,2016-12-09,2016-12-09,missing,TUM18676,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126514,DRR148277,2017-01-12,2017-01-12,2017-01-12,missing,TUM18689,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126523,DRR148286,2017-01-17,2017-01-17,2017-01-17,missing,TUM18698,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126526,DRR148289,2017-01-24,2017-01-24,2017-01-24,missing,TUM18701,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126535,DRR148298,2017-01-27,2017-01-27,2017-01-27,missing,TUM18710,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126543,DRR148306,2017-02-07,2017-02-07,2017-02-07,missing,TUM18718,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126564,DRR148327,2017-03-14,2017-03-14,2017-03-14,missing,TUM18739,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126584,DRR148347,2017-03-31,2017-03-30,2017-03-31,missing,TUM18759,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126585,DRR148348,2017-03-31,2017-03-30,2017-03-31,missing,TUM18760,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126586,DRR148349,2017-03-31,2017-03-30,2017-03-31,missing,TUM18761,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126594,DRR148357,2017-04-05,2017-04-04,2017-04-05,missing,TUM18769,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126600,DRR148363,2017-04-11,2017-04-10,2017-04-11,missing,TUM18775,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126602,DRR148365,2017-04-18,2017-04-17,2017-04-18,missing,TUM18777,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126603,DRR148366,2017-04-21,2017-04-20,2017-04-21,missing,TUM18778,,ILLUMINA,Illumina MiSeq,WGS
SAMN16340190,SRR12764050,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00860,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340186,SRR12764054,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00856,wound,ILLUMINA,NextSeq 500,WGS
SAMN16340177,SRR12764064,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00842,sputum,ILLUMINA,NextSeq 500,WGS
SAMN16340172,SRR12764070,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00825,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340171,SRR12764071,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00824,wound,ILLUMINA,NextSeq 500,WGS
SAMN16340168,SRR12764074,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00821,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340165,SRR12764078,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00818,blood,ILLUMINA,NextSeq 500,WGS
SAMN16340164,SRR12764079,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00817,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340160,SRR12764083,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00813,blood,ILLUMINA,NextSeq 500,WGS
SAMN16340149,SRR12764096,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00799,wound,ILLUMINA,NextSeq 500,WGS
SAMN16340148,SRR12764097,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00797,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340143,SRR12764103,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00792,blood,ILLUMINA,NextSeq 500,WGS
SAMN16340140,SRR12764106,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00789,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340135,SRR12764112,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00784,blood,ILLUMINA,NextSeq 500,WGS
SAMN16340132,SRR12764115,2019,2019-01-01,2019-12-31,"USA: Pittsburgh, Pennsylvania",EC00781,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340124,SRR12764124,2018,2018-01-01,2018-12-31,"USA: Pittsburgh, Pennsylvania",EC00773,urine,ILLUMINA,NextSeq 500,WGS
SAMN16340123,SRR12764125,2018,2018-01-01,2018-12-31,"USA: Pittsburgh, Pennsylvania",EC00772,urine,ILLUMINA,NextSeq 500,WGS
SAMD00186875,DRR192222,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E303,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186877,DRR192224,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E305,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186878,DRR192225,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E307,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186879,DRR192226,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E309,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186881,DRR192228,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E311,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186886,DRR192233,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E319,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186887,DRR192234,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E321,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186854,DRR193895,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E067,,OXFORD_NANOPORE,GridION,WGS
SAMD00186866,DRR193904,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E218,,OXFORD_NANOPORE,GridION,WGS
SAMD00186873,DRR193909,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E301,,OXFORD_NANOPORE,GridION,WGS
SAMD00186874,DRR193910,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E302,,OXFORD_NANOPORE,GridION,WGS
SAMD00186875,DRR193911,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E303,,OXFORD_NANOPORE,GridION,WGS
SAMD00186882,DRR193917,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E312,,OXFORD_NANOPORE,GridION,WGS
SAMN16384132,SRR12783075,2011,2011-01-01,2011-12-31,"United Kingdom: Queens Medical Centre, Nottinghamshire",,blood,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN16384129,SRR12783078,2011,2011-01-01,2011-12-31,"United Kingdom: Queens Medical Centre, Nottinghamshire",,blood,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN02801896,SRR1314299,2011,2011-01-01,2011-12-31,USA: Pacific Northwest,blood-11-0254,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02801956,SRR1314359,2011,2011-01-01,2011-12-31,USA: WA,upec-142,patient with urinary tract infection,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02802073,SRR1314476,2011,2011-01-01,2011-12-31,USA: WA,upec-248,patient with urinary tract infection,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02802118,SRR1314521,2011,2011-01-01,2011-12-31,USA: WA,upec-29,patient with urinary tract infection,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02802146,SRR1314549,2011,2011-01-01,2011-12-31,USA: WA,upec-54,patient with urinary tract infection,ILLUMINA,Illumina HiSeq 2000,WGS
SAMD00186855,DRR192202,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E119,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186866,DRR192213,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E218,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186872,DRR192219,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E300,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186873,DRR192220,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E301,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186874,DRR192221,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E302,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186880,DRR192227,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E310,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186883,DRR192230,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E313,,ILLUMINA,Illumina MiSeq,WGS
SAMD00194427,DRR199263,2018-08-06,2018-08-05,2018-08-06,Japan:Tokyo,WP3-S18-ESBL-08,,ILLUMINA,NextSeq 500,WGS
SAMD00186885,DRR192232,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E318,,ILLUMINA,Illumina MiSeq,WGS
SAMD00194451,DRR199287,2017-07-10,2017-07-09,2017-07-10,Japan:Tokyo,WP4-S17-ESBL-03,,ILLUMINA,NextSeq 500,WGS
SAMD00186850,DRR193891,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E033,,OXFORD_NANOPORE,GridION,WGS
SAMD00186878,DRR193914,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E307,,OXFORD_NANOPORE,GridION,WGS
SAMD00186886,DRR193920,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E319,,OXFORD_NANOPORE,GridION,WGS
SAMD00186872,DRR193923,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E300,,OXFORD_NANOPORE,GridION,WGA
SAMD00194505,DRR199341,2017-07-10,2017-07-09,2017-07-10,Japan:Tokyo,WP5-S17-ESBL-09,,ILLUMINA,NextSeq 500,WGS
SAMD00194580,DRR199416,2018-08-06,2018-08-05,2018-08-06,Japan:Tokyo,WP7-S18-ESBL-10,,ILLUMINA,NextSeq 500,WGS
SAMD00195999,DRR199804,2018-05-15,2018-05-14,2018-05-15,Japan:Tokyo,THO-001,,ILLUMINA,NextSeq 500,WGS
SAMD00196013,DRR199818,2018-07-12,2018-07-11,2018-07-12,Japan:Tokyo,THO-015,,ILLUMINA,NextSeq 500,WGS
SAMD00196014,DRR199819,2018-07-13,2018-07-12,2018-07-13,Japan:Tokyo,THO-016,,ILLUMINA,NextSeq 500,WGS
SAMD00194413,DRR199249,2018-02-13,2018-02-13,2018-02-13,Japan:Tokyo,WP3-W18-ESBL-07,,ILLUMINA,NextSeq 500,WGS
SAMD00194415,DRR199251,2018-02-13,2018-02-13,2018-02-13,Japan:Tokyo,WP3-W18-ESBL-09,,ILLUMINA,NextSeq 500,WGS
SAMD00194467,DRR199303,2018-02-13,2018-02-13,2018-02-13,Japan:Tokyo,WP4-W18-ESBL-08,,ILLUMINA,NextSeq 500,WGS
SAMD00194489,DRR199325,2019-02-05,2019-02-05,2019-02-05,Japan:Tokyo,WP4-W19-ESBL-02,,ILLUMINA,NextSeq 500,WGS
SAMD00194520,DRR199356,2018-02-13,2018-02-13,2018-02-13,Japan:Tokyo,WP5-W18-ESBL-08,,ILLUMINA,NextSeq 500,WGS
SAMD00194545,DRR199381,2019-02-05,2019-02-05,2019-02-05,Japan:Tokyo,WP5-W19-ESBL-05,,ILLUMINA,NextSeq 500,WGS
SAMN18085236,SRR13803093,2018,2018-01-01,2018-12-31,Australia,AUSMDU00015702,Rectal Swab,ILLUMINA,NextSeq 500,WGS
SAMN18085224,SRR13803106,2018,2018-01-01,2018-12-31,Australia,AUSMDU00015476,swab,ILLUMINA,NextSeq 500,WGS
SAMN18085592,SRR13803132,2018,2018-01-01,2018-12-31,Australia,AUSMDU00019173,urine,ILLUMINA,NextSeq 550,WGS
SAMN18085462,SRR13803216,2018,2018-01-01,2018-12-31,Australia,AUSMDU00019227,Rectal Swab,ILLUMINA,NextSeq 550,WGS
SAMN18085458,SRR13803222,2018,2018-01-01,2018-12-31,Australia,AUSMDU00018276,urine,ILLUMINA,NextSeq 550,WGS
SAMN18085249,SRR13803259,2018,2018-01-01,2018-12-31,Australia,AUSMDU00015814,Rectal Swab,ILLUMINA,NextSeq 500,WGS
SAMN18085580,SRR13803294,2018,2018-01-01,2018-12-31,Australia,AUSMDU00018823,urine,ILLUMINA,NextSeq 550,WGS
SAMN18085697,SRR13803460,2018,2018-01-01,2018-12-31,Australia,AUSMDU00020476,Peritoneal cavity Fluid,ILLUMINA,NextSeq 550,WGS
SAMN18085669,SRR13803550,2018,2018-01-01,2018-12-31,Australia,AUSMDU00020089,Blood (whole),ILLUMINA,NextSeq 550,WGS
SAMN18085731,SRR13803551,2018,2018-01-01,2018-12-31,Australia,AUSMDU00020936,Blood (whole),ILLUMINA,NextSeq 550,WGS
SAMN18085782,SRR13803666,2018,2018-01-01,2018-12-31,Australia,AUSMDU00021243,Drain Would fluid,ILLUMINA,NextSeq 500,WGS
SAMD00186877,DRR204859,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E305,,OXFORD_NANOPORE,GridION,WGS
SAMD00210506,DRR216830,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,MAP39,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00220458,DRR223787,2017-08-30,2017-08-29,2017-08-30,Japan:Miyazaki,SewageA-012,,ILLUMINA,Illumina MiSeq,WGS
SAMD00220499,DRR223828,2017-08-30,2017-08-29,2017-08-30,Japan:Miyazaki,SewageA-065,,ILLUMINA,Illumina MiSeq,WGS
SAMD00220557,DRR223886,2017-10-25,2017-10-24,2017-10-25,Japan:Miyazaki,SewageB-039,,ILLUMINA,Illumina MiSeq,WGS
SAMD00220575,DRR223904,2017-10-25,2017-10-24,2017-10-25,Japan:Miyazaki,SewageB-058,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243981,DRR242174,2018,2018-01-01,2018-12-31,,Zam_UTH_39,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243981,DRR242220,2018,2018-01-01,2018-12-31,,Zam_UTH_39,,OXFORD_NANOPORE,MinION,WGS
SAMD00243954,DRR242147,2018,2018-01-01,2018-12-31,,Zam_UTH_08,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243965,DRR242158,2018,2018-01-01,2018-12-31,,Zam_UTH_22,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243985,DRR242178,2018,2018-01-01,2018-12-31,,Zam_UTH_43,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243988,DRR242181,2018,2018-01-01,2018-12-31,,Zam_UTH_46,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243954,DRR242193,2018,2018-01-01,2018-12-31,,Zam_UTH_08,,OXFORD_NANOPORE,MinION,WGS
SAMD00243965,DRR242204,2018,2018-01-01,2018-12-31,,Zam_UTH_22,,OXFORD_NANOPORE,MinION,WGS
SAMD00243988,DRR242227,2018,2018-01-01,2018-12-31,,Zam_UTH_46,,OXFORD_NANOPORE,MinION,WGS
SAMD00243990,DRR242229,2018,2018-01-01,2018-12-31,,Zam_UTH_48,,OXFORD_NANOPORE,MinION,WGS
SAMD00256200,DRR254593,not applicable,,,,E302.1w.37d,,ILLUMINA,Illumina MiSeq,WGS
SAMD00256198,DRR254591,not applicable,,,,E302.1w.37d.MEPM,,ILLUMINA,Illumina MiSeq,WGS
SAMD00262428,DRR298366,2018/2019,2018-01-01,2019-12-31,Japan:Iwate,IWP-029,,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN20550776,SRR15338153,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1181235,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00396833,DRR314323,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0100,,ILLUMINA,HiSeq X Five,WGS
SAMD00396852,DRR314342,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0140,,ILLUMINA,HiSeq X Five,WGS
SAMD00396862,DRR314352,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0161,,ILLUMINA,HiSeq X Five,WGS
SAMD00396872,DRR314362,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0183,,ILLUMINA,HiSeq X Five,WGS
SAMD00396786,DRR314276,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0001,,ILLUMINA,HiSeq X Five,WGS
SAMD00396787,DRR314277,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0002,,ILLUMINA,HiSeq X Five,WGS
SAMD00396794,DRR314284,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0026,,ILLUMINA,HiSeq X Five,WGS
SAMD00396796,DRR314286,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0028,,ILLUMINA,HiSeq X Five,WGS
SAMD00396802,DRR314292,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0036,,ILLUMINA,HiSeq X Five,WGS
SAMD00396804,DRR314294,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0039,,ILLUMINA,HiSeq X Five,WGS
SAMD00396805,DRR314295,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0040,,ILLUMINA,HiSeq X Five,WGS
SAMD00396813,DRR314303,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0050,,ILLUMINA,HiSeq X Five,WGS
SAMD00396814,DRR314304,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0052,,ILLUMINA,HiSeq X Five,WGS
SAMD00396816,DRR314306,2019,2019-01-01,2019-12-31,Japan:Hiroshima,JARB-YO0056,,ILLUMINA,HiSeq X Five,WGS
SAMD00396832,DRR314322,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0099,,ILLUMINA,HiSeq X Five,WGS
SAMD00396851,DRR314341,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0139,,ILLUMINA,HiSeq X Five,WGS
SAMD00396859,DRR314349,2020,2020-01-01,2020-12-31,Japan:Hiroshima,JARB-YO0153,,ILLUMINA,HiSeq X Five,WGS
SAMN20602271,SRR15359955,2018-08-12,2018-08-11,2018-08-12,Malaysia: Segamat,,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN20602254,SRR15359969,2020-08-07,2020-08-06,2020-08-07,Malaysia: Segamat,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN20603035,SRR15361714,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,786554,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00492887,DRR376745,2021-12-08,2021-12-08,2021-12-08,Japan:Tokyo,STN211208-OZ-0m-02,,ILLUMINA,NextSeq 500,WGS
SAMD00492891,DRR376749,2021-12-08,2021-12-08,2021-12-08,Japan:Tokyo,STN211208-OZ-0m-06,,ILLUMINA,NextSeq 500,WGS
SAMD00492907,DRR376765,2021-12-08,2021-12-08,2021-12-08,Japan:Tokyo,STN211208-OZ-10m-04,,ILLUMINA,NextSeq 500,WGS
SAMD00497410,DRR385914,2020-07-02,2020-07-01,2020-07-02,Japan:Hokkaido,JBABADA-19-0046,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00497532,DRR386036,2019-06-24,2019-06-23,2019-06-24,Japan:Hokkaido,JBABAFF-19-0015,sputum,ILLUMINA,HiSeq X Five,WGS
SAMD00497690,DRR386194,2019-09-30,2019-09-29,2019-09-30,Japan:Miyagi,JBAEABJ-19-0058,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00498034,DRR386538,2019-06-28,2019-06-27,2019-06-28,Japan:Gunma,JBBAAAF-19-0002,arterial blood,ILLUMINA,HiSeq X Five,WGS
SAMD00498037,DRR386541,2019-08-14,2019-08-13,2019-08-14,Japan:Gunma,JBBAAAF-19-0009,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMD00492886,DRR376744,2021-12-08,2021-12-08,2021-12-08,Japan:Tokyo,STN211208-OZ-0m-01,,ILLUMINA,NextSeq 500,WGS
SAMD00492888,DRR376746,2021-12-08,2021-12-08,2021-12-08,Japan:Tokyo,STN211208-OZ-0m-03,,ILLUMINA,NextSeq 500,WGS
SAMD00499304,DRR387808,2020-06-11,2020-06-10,2020-06-11,Japan:Kanagawa,JBBEADF-19-0300,arterial blood,ILLUMINA,HiSeq X Five,WGS
SAMD00499317,DRR387821,2019-04-04,2019-04-03,2019-04-04,Japan:Kanagawa,JBBEAFB-19-0002,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMD00499637,DRR388141,2019-05-27,2019-05-26,2019-05-27,Japan:Shizuoka,JBCCAAB-19-0003,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00499644,DRR388148,2019-07-03,2019-07-02,2019-07-03,Japan:Shizuoka,JBCCAAB-19-0026,vaginal secretion,ILLUMINA,HiSeq X Five,WGS
SAMD00499761,DRR388265,2020-05-03,2020-05-02,2020-05-03,Japan:Aichi,JBCDAAB-19-0220,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMN21549873,SRR16005457,2017-10,2017-09-30,2017-10-31,Japan: Shiga,KUSWP028,treated wastewater,ILLUMINA,Illumina MiSeq,WGS
SAMD00497468,DRR385972,2019-08-13,2019-08-12,2019-08-13,Japan:Hokkaido,JBABADF-19-0054,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00497531,DRR386035,2019-06-21,2019-06-20,2019-06-21,Japan:Hokkaido,JBABAFF-19-0013,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00497850,DRR386354,2020-03-05,2020-03-05,2020-03-05,Japan:Yamagata,JBAGABF-19-0061,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMD00500687,DRR389191,2019-09-25,2019-09-24,2019-09-25,Japan:Hyogo,JBCIAAH-19-0284,urine from catheter,ILLUMINA,HiSeq X Five,WGS
SAMD00500779,DRR389283,2020-02-21,2020-02-21,2020-02-21,Japan:Hyogo,JBCIAAI-19-0094,urine,ILLUMINA,Illumina MiniSeq,WGS
SAMD00500906,DRR389410,2019-07-01,2019-06-30,2019-07-01,Japan:Hyogo,JBCIACE-19-0098,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMD00500934,DRR389438,2019-04-02,2019-04-01,2019-04-02,Japan:Hyogo,JBCIAEJ-19-0001,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00498575,DRR387079,2019-09-02,2019-09-01,2019-09-02,Japan:Tokyo,JBBDAAI-19-0027,urine from indwelling catheter,ILLUMINA,HiSeq X Five,WGS
SAMD00498605,DRR387109,2020-01-24,2020-01-24,2020-01-24,Japan:Tokyo,JBBDAAJ-19-0095,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00498622,DRR387126,2019-09-25,2019-09-24,2019-09-25,Japan:Tokyo,JBBDABA-19-0012,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00498623,DRR387127,2019-10-02,2019-10-01,2019-10-02,Japan:Tokyo,JBBDABA-19-0017,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00501082,DRR389586,2019-05-13,2019-05-12,2019-05-13,Japan:Tottori,JBDBAAB-19-0010,urine,ILLUMINA,HiSeq X Five,WGS
SAMD00501130,DRR389634,2019-06-13,2019-06-12,2019-06-13,Japan:Shimane,JBDCAAE-19-0021,bile,ILLUMINA,HiSeq X Five,WGS
SAMD00501140,DRR389644,2019-07-21,2019-07-20,2019-07-21,Japan:Shimane,JBDCAAE-19-0079,urine from catheter,ILLUMINA,HiSeq X Five,WGS
SAMD00501177,DRR389681,2019-10-15,2019-10-14,2019-10-15,Japan:Okayama,JBDDAAF-19-0183,others,ILLUMINA,HiSeq X Five,WGS
SAMD00501213,DRR389717,2019-06-05,2019-06-04,2019-06-05,Japan:Okayama,JBDDAAF-19-0011,venous blood,ILLUMINA,HiSeq X Five,WGS
SAMD00501492,DRR389996,2019-04-24,2019-04-23,2019-04-24,Japan:Hiroshima,JBDEACE-19-0018,urine from catheter,ILLUMINA,HiSeq X Five,WGS
