sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN34143400,SRR24133861,2023,2023-01-01,2023-12-31,missing,PNUSAE132293,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153501,SRR24140946,2023,2023-01-01,2023-12-31,missing,PNUSAE132262,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153509,SRR24140947,2023,2023-01-01,2023-12-31,missing,PNUSAE132269,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153510,SRR24140954,2023,2023-01-01,2023-12-31,missing,PNUSAE132268,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153508,SRR24140955,2023,2023-01-01,2023-12-31,missing,PNUSAE132267,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34154917,SRR24142295,missing,,,USA,PNUSAE132328,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34157638,SRR24148383,2023,2023-01-01,2023-12-31,USA,PNUSAE132384,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35558467,SRR24796431,missing,,,missing,PNUSAE137688,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35558479,SRR24796612,2023,2023-01-01,2023-12-31,missing,PNUSAE137717,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34166963,SRR24154365,missing,,,missing,PNUSAE132441,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35570778,SRR24806596,missing,,,USA,PNUSAE137833,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34189668,SRR24173501,missing,,,USA,PNUSAE132540,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34189674,SRR24173810,2023,2023-01-01,2023-12-31,USA,PNUSAE132517,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34195112,SRR24178969,2023,2023-01-01,2023-12-31,USA,PNUSAE132591,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34195111,SRR24178970,2023,2023-01-01,2023-12-31,USA,PNUSAE132592,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33901034,SRR23955714,2023,2023-01-01,2023-12-31,missing,PNUSAE130590,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33901029,SRR23955722,2023,2023-01-01,2023-12-31,missing,PNUSAE130593,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34213324,SRR24187576,missing,,,USA,PNUSAE132646,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33901164,SRR23955739,2023,2023-01-01,2023-12-31,USA,PNUSAE130566,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33901036,SRR23955754,2023,2023-01-01,2023-12-31,missing,PNUSAE130589,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33901039,SRR23955755,2023,2023-01-01,2023-12-31,missing,PNUSAE130586,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34218674,SRR24189453,missing,,,USA,PNUSAE132780,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33905223,SRR23956889,missing,,,missing,PNUSAE130706,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33939981,SRR23982692,missing,,,USA,PNUSAE130914,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33940321,SRR23983580,2023,2023-01-01,2023-12-31,missing,PNUSAE131024,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34231225,SRR24202486,missing,,,USA,PNUSAE132843,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33945475,SRR23987730,2023,2023-01-01,2023-12-31,missing,PNUSAE131046,missing,ILLUMINA,NextSeq 550,WGS
SAMN34231227,SRR24202491,missing,,,USA,PNUSAE132844,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33954994,SRR23995238,missing,,,USA,PNUSAE124527,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34236183,SRR24205638,missing,,,USA,PNUSAE132876,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34236180,SRR24205640,missing,,,USA,PNUSAE132871,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33970560,SRR24006544,2023,2023-01-01,2023-12-31,USA,PNUSAE131128,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33970562,SRR24006549,2023,2023-01-01,2023-12-31,USA,PNUSAE131131,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33972850,SRR24008499,missing,,,USA,PNUSAE131156,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33975229,SRR24010151,2023,2023-01-01,2023-12-31,missing,PNUSAE131183,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34277720,SRR24236490,2023,2023-01-01,2023-12-31,USA,PNUSAE133164,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33984430,SRR24015695,missing,,,USA,PNUSAE131139,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34291922,SRR24255741,missing,,,USA,PNUSAE133231,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33988380,SRR24018789,2023-03,2023-03-01,2023-03-31,missing,PNUSAE131245,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34027049,SRR24034152,2023,2023-01-01,2023-12-31,USA,PNUSAE131301,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34353153,SRR24287484,missing,,,USA,PNUSAE132984,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34353154,SRR24287485,missing,,,USA,PNUSAE132983,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34353236,SRR24288033,2023,2023-01-01,2023-12-31,missing,PNUSAE133399,missing,ILLUMINA,NextSeq 550,WGS
SAMN34356142,SRR24291833,missing,,,USA,PNUSAE133436,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34356144,SRR24291840,missing,,,USA,PNUSAE133434,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34356143,SRR24291843,missing,,,USA,PNUSAE133437,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34361364,SRR24299112,missing,,,missing,PNUSAE133471,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34361361,SRR24299113,missing,,,missing,PNUSAE133468,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34364937,SRR24299296,missing,,,USA,PNUSAE133501,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34365388,SRR24299590,2023,2023-01-01,2023-12-31,missing,PNUSAE133410,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34031490,SRR24037257,missing,,,USA,PNUSAE131381,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34368027,SRR24300556,2023,2023-01-01,2023-12-31,missing,PNUSAE133561,missing,ILLUMINA,NextSeq 550,WGS
SAMN34052524,SRR24049175,2023,2023-01-01,2023-12-31,missing,PNUSAE131411,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34054346,SRR24052501,missing,,,USA,PNUSAE131434,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34379849,SRR24310280,missing,,,USA,PNUSAE133655,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34379847,SRR24310688,missing,,,USA,PNUSAE133656,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34405198,SRR24324667,2023,2023-01-01,2023-12-31,USA,PNUSAE133723,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34079227,SRR24076192,2023,2023-01-01,2023-12-31,missing,PNUSAE131705,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34079223,SRR24076196,2023,2023-01-01,2023-12-31,missing,PNUSAE131700,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34079216,SRR24076208,2023,2023-01-01,2023-12-31,missing,PNUSAE131708,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34079215,SRR24076209,2023,2023-01-01,2023-12-31,missing,PNUSAE131715,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34409102,SRR24326368,missing,,,USA,PNUSAE133774,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34080870,SRR24078593,2023,2023-01-01,2023-12-31,missing,PNUSAE131659,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34081531,SRR24081132,2023-03,2023-03-01,2023-03-31,USA:SC,PNUSAE131815,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34081585,SRR24082031,missing,,,USA,PNUSAE131174,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34081580,SRR24082542,missing,,,USA,PNUSAE131624,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34102308,SRR24097568,missing,,,missing,PNUSAE131788,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34110461,SRR24102172,missing,,,missing,PNUSAE131853,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34114702,SRR24105565,missing,,,missing,PNUSAE131862,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34128693,SRR24116949,2023,2023-01-01,2023-12-31,USA,PNUSAE131982,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34132917,SRR24121596,missing,,,USA,PNUSAE132136,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34132916,SRR24121599,missing,,,USA,PNUSAE132129,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34133038,SRR24122671,missing,,,USA,PNUSAE132147,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34133043,SRR24123089,missing,,,USA,PNUSAE132153,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34139870,SRR24128727,2023,2023-01-01,2023-12-31,USA,PNUSAE132003,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34143366,SRR24133797,2023,2023-01-01,2023-12-31,missing,PNUSAE132295,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34143387,SRR24133800,2023,2023-01-01,2023-12-31,missing,PNUSAE132285,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34143391,SRR24133805,2022,2022-01-01,2022-12-31,missing,PNUSAE132279,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34143408,SRR24133862,2023,2023-01-01,2023-12-31,missing,PNUSAE132292,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34143417,SRR24133863,2023,2023-01-01,2023-12-31,missing,PNUSAE132291,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153507,SRR24140950,2023,2023-01-01,2023-12-31,missing,PNUSAE132265,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153512,SRR24140953,2023,2023-01-01,2023-12-31,missing,PNUSAE132261,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34153506,SRR24140957,2023,2023-01-01,2023-12-31,missing,PNUSAE132264,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34154919,SRR24142286,missing,,,USA,PNUSAE132327,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34156236,SRR24144936,missing,,,USA,PNUSAE132353,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34156679,SRR24146874,2023,2023-01-01,2023-12-31,missing,PNUSAE132376,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34156677,SRR24146876,2023,2023-01-01,2023-12-31,missing,PNUSAE132375,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34159584,SRR24149691,missing,,,USA,PNUSAE132387,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34159582,SRR24149692,missing,,,USA,PNUSAE132395,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34494896,SRR24377422,missing,,,missing,PNUSAE133991,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34494892,SRR24377424,missing,,,missing,PNUSAE133985,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34499350,SRR24385991,missing,,,USA,PNUSAE134103,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34499703,SRR24386225,missing,,,USA,PNUSAE134122,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34511138,SRR24392126,2023,2023-01-01,2023-12-31,missing,PNUSAE134132,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34189666,SRR24173814,2023,2023-01-01,2023-12-31,USA,PNUSAE132484,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34190938,SRR24174008,2023,2023-01-01,2023-12-31,missing,PNUSAE132559,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34190943,SRR24174199,2023,2023-01-01,2023-12-31,missing,PNUSAE132558,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34191008,SRR24174215,2023,2023-01-01,2023-12-31,missing,PNUSAE132560,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34189667,SRR24174336,2023,2023-01-01,2023-12-31,USA,PNUSAE132485,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34190929,SRR24174690,2023,2023-01-01,2023-12-31,missing,PNUSAE132563,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34545515,SRR24413103,2023,2023-01-01,2023-12-31,USA,PNUSAE134218,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34545518,SRR24413104,2023,2023-01-01,2023-12-31,USA,PNUSAE134217,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34571575,SRR24422950,missing,,,USA,PNUSAE134284,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34718511,SRR24446045,missing,,,USA,PNUSAE134459,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34213325,SRR24187574,missing,,,USA,PNUSAE132645,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34213466,SRR24187703,missing,,,USA,PNUSAE132644,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35019529,SRR24490522,2023,2023-01-01,2023-12-31,missing,PNUSAE134883,missing,ILLUMINA,NextSeq 550,WGS
SAMN34218675,SRR24189456,missing,,,USA,PNUSAE132781,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34231485,SRR24202499,2023,2023-01-01,2023-12-31,missing,PNUSAE132680,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34232684,SRR24203204,2023,2023-01-01,2023-12-31,missing,PNUSAE132850,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34232690,SRR24203490,2023,2023-01-01,2023-12-31,missing,PNUSAE132851,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34232686,SRR24203515,2023,2023-01-01,2023-12-31,missing,PNUSAE132852,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34232777,SRR24203553,2023,2023-01-01,2023-12-31,missing,PNUSAE132849,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34254874,SRR24220148,missing,,,USA,PNUSAE133009,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34254875,SRR24220152,missing,,,USA,PNUSAE133013,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34264824,SRR24225802,2023,2023-01-01,2023-12-31,missing,PNUSAE133077,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34264822,SRR24225872,2023,2023-01-01,2023-12-31,missing,PNUSAE133076,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34266265,SRR24228519,2023,2023-01-01,2023-12-31,USA,PNUSAE133101,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34267971,SRR24230315,missing,,,USA,PNUSAE133161,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34267967,SRR24230402,missing,,,USA,PNUSAE133162,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34293025,SRR24255808,missing,,,USA,PNUSAE132909,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35148377,SRR24626088,missing,,,USA,PNUSAE135005,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34352485,SRR24285793,2023,2023-01-01,2023-12-31,USA,PNUSAE133336,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34353062,SRR24287403,missing,,,missing,PNUSAE133166,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34353232,SRR24287979,2023,2023-01-01,2023-12-31,missing,PNUSAE133398,missing,ILLUMINA,NextSeq 550,WGS
SAMN34353606,SRR24288516,missing,,,USA,PNUSAE133430,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34360752,SRR24298566,missing,,,USA,PNUSAE133447,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34360751,SRR24298568,missing,,,USA,PNUSAE133446,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34364941,SRR24299303,missing,,,USA,PNUSAE133496,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34365387,SRR24299579,2023,2023-01-01,2023-12-31,missing,PNUSAE133409,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34368026,SRR24300558,2023,2023-01-01,2023-12-31,missing,PNUSAE133562,missing,ILLUMINA,NextSeq 550,WGS
SAMN34378122,SRR24309800,missing,,,USA,PNUSAE133612,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35219080,SRR24661536,2023,2023-01-01,2023-12-31,USA,PNUSAE136001,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35312549,SRR24708509,missing,,,USA,PNUSAE136523,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34423583,SRR24347443,missing,,,missing,PNUSAE133918,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34499728,SRR24386226,missing,,,USA,PNUSAE134123,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34499711,SRR24386227,missing,,,USA,PNUSAE134126,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34507352,SRR24389601,2023,2023-01-01,2023-12-31,USA,PNUSAE134128,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34507351,SRR24389837,2023,2023-01-01,2023-12-31,USA,PNUSAE134129,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34511140,SRR24392125,2023,2023-01-01,2023-12-31,missing,PNUSAE134133,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34538272,SRR24403801,2023,2023-01-01,2023-12-31,missing,PNUSAE134188,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34538847,SRR24404328,missing,,,USA,PNUSAE134208,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35010539,SRR24482048,2023,2023-01-01,2023-12-31,missing,PNUSAE134612,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35345376,SRR24723895,2023,2023-01-01,2023-12-31,missing,PNUSAE136651,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN04122804,SRR2544767,2015,2015-01-01,2015-12-31,USA:Boston,,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN35440244,SRR24749654,2023,2023-01-01,2023-12-31,missing,PNUSAE137220,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN35441019,SRR24750742,missing,,,USA,PNUSAE137266,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06883562,SRR25712345,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN06883562,SRR25712358,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN06883562,SRR25712359,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN03993962,SRR2535185,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001254,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03993965,SRR2535183,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001252,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03993961,SRR2535184,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001253,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN08172697,SRR25712335,missing,,,USA,2017C-3450,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555355,SRR25712349,missing,,,USA,2017C-3818,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555353,SRR25712362,missing,,,USA,2017C-3830,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555355,SRR25712336,missing,,,USA,2017C-3818,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555354,SRR25712338,missing,,,USA,2017C-3821,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN06883562,SRR25712351,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555354,SRR25712353,missing,,,USA,2017C-3821,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN07555353,SRR25712363,missing,,,USA,2017C-3830,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN29878167,SRR20352887,missing,,,USA,PNUSAE105150,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29880873,SRR20357565,2022,2022-01-01,2022-12-31,missing,PNUSAE108015,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30077589,SRR20728083,2020-10-26,2020-10-26,2020-10-26,Spain: Barcelona,SH258,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN30077586,SRR20728087,2020-08-05,2020-08-04,2020-08-05,Spain: Barcelona,SH255,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN30077585,SRR20728088,2020-08-04,2020-08-03,2020-08-04,Spain: Barcelona,SH254,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN30077581,SRR20728092,2020-01-14,2020-01-14,2020-01-14,Spain: Barcelona,SH250,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN30196955,SRR20964815,2022,2022-01-01,2022-12-31,USA,PNUSAE109584,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30566097,SRR21299675,missing,,,missing,PNUSAE112420,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30566122,SRR21299682,missing,,,missing,PNUSAE112421,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31431169,SRR22026036,missing,,,USA,PNUSAE118324,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32422011,SRR22902385,missing,,,USA,PNUSAE123864,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32800215,SRR23130206,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1820150,human,ILLUMINA,NextSeq 1000,WGS
SAMN32977237,SRR23287157,missing,,,USA,PNUSAE126447,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33310475,SRR23473078,missing,,,USA,PNUSAE127507,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33435251,SRR23610668,2023,2023-01-01,2023-12-31,missing,PNUSAE128396,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33435252,SRR23610669,2023,2023-01-01,2023-12-31,missing,PNUSAE128395,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33458755,SRR23631019,missing,,,USA,PNUSAE128655,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33463643,SRR23636188,2023,2023-01-01,2023-12-31,USA,PNUSAE128667,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33483285,SRR23646546,missing,,,USA,PNUSAE128708,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33484968,SRR23647792,missing,,,USA,PNUSAE128756,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33845136,SRR23931331,missing,,,USA,PNUSAE130447,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33938996,SRR23980975,2023,2023-01-01,2023-12-31,USA,PNUSAE130875,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33939849,SRR23981794,missing,,,USA,PNUSAE130955,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33939842,SRR23982145,missing,,,USA,PNUSAE130959,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33940327,SRR23983584,2023,2023-01-01,2023-12-31,missing,PNUSAE131026,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN25276604,SRR17762123,missing,,,missing,PNUSAE093507,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN03291510,SRR1811682,1999,1999-01-01,1999-12-31,USA:MD,DMB SH125,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN03291483,SRR1811700,1988,1988-01-01,1988-12-31,USA:MD,DMB SH20026,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29226662,SRR19771100,2022,2022-01-01,2022-12-31,missing,PNUSAE104815,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29376975,SRR19867468,2022,2022-01-01,2022-12-31,missing,PNUSAE105477,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30004146,SRR20677847,missing,,,USA,PNUSAE108617,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30077596,SRR20728076,2021-03-08,2021-03-08,2021-03-08,Spain: Barcelona,SH265,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN30153685,SRR20829155,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1676369,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN31159037,SRR21813479,missing,,,USA,PNUSAE116129,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31167592,SRR21817289,missing,,,USA,PNUSAE116074,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31684370,SRR22256960,missing,,,missing,PNUSAE120164,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32041936,SRR22528451,missing,,,USA,PNUSAE122148,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32972994,SRR23285848,2023,2023-01-01,2023-12-31,missing,PNUSAE126415,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32973007,SRR23285914,missing,,,USA,PNUSAE126316,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32977235,SRR23289109,missing,,,USA,PNUSAE126444,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33372471,SRR23546938,missing,,,USA,PNUSAE127987,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33712829,SRR23800722,2023,2023-01-01,2023-12-31,missing,PNUSAE129470,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN33712821,SRR23800724,2023,2023-01-01,2023-12-31,missing,PNUSAE129464,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN34252029,SRR24216667,missing,,,USA,PNUSAE132963,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28815164,SRR19509747,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1638579,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28815368,SRR19511036,missing,,,USA,PNUSAE102508,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28815375,SRR19511061,missing,,,USA,PNUSAE102495,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28815407,SRR19511062,missing,,,USA,PNUSAE102499,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28815406,SRR19511085,missing,,,USA,PNUSAE102490,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28815382,SRR19511089,missing,,,USA,PNUSAE102512,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28816581,SRR19512720,missing,,,USA,PNUSAE102385,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28816994,SRR19512974,missing,,,USA,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28857459,SRR19537083,missing,,,missing,PNUSAE102742,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28857456,SRR19537090,missing,,,missing,PNUSAE102743,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28864611,SRR19542940,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1640872,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28864608,SRR19542995,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1640938,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28874908,SRR19546770,missing,,,USA,PNUSAE103053,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28874903,SRR19546901,missing,,,USA,PNUSAE103048,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28874905,SRR19546998,missing,,,USA,PNUSAE103054,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28885094,SRR19549496,missing,,,USA,PNUSAE102527,missing,ILLUMINA,Illumina MiSeq,WGS
