sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN04262875,SRR2914780,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262879,SRR2914784,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262880,SRR2914785,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262883,SRR2914788,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262886,SRR2914791,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262887,SRR2914792,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262888,SRR2914793,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262891,SRR2914796,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262892,SRR2914797,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262894,SRR2914799,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262895,SRR2914800,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262897,SRR2914802,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262899,SRR2914804,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262900,SRR2914805,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262901,SRR2914806,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262902,SRR2914807,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262914,SRR2914819,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262915,SRR2914820,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262917,SRR2914822,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262919,SRR2914824,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262924,SRR2914829,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262928,SRR2914833,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262929,SRR2914834,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262932,SRR2914837,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262936,SRR2914841,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262937,SRR2914842,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262938,SRR2914843,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262947,SRR2914852,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262948,SRR2914853,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262954,SRR2914859,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262959,SRR2914864,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262971,SRR2914876,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262986,SRR2914891,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262990,SRR2914895,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262992,SRR2914897,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262995,SRR2914900,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262996,SRR2914901,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262997,SRR2914902,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263000,SRR2914905,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263005,SRR2914910,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263009,SRR2914914,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263013,SRR2914918,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263378,SRR2915283,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263380,SRR2915285,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263382,SRR2915287,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263384,SRR2915289,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263392,SRR2915297,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263393,SRR2915298,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263394,SRR2915299,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263399,SRR2915304,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263400,SRR2915305,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04308684,SRR2984544,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Murine macrophages (RAW 246.7) in RPMI media,ILLUMINA,Illumina MiSeq,WGS
SAMN04308684,SRR2984600,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Murine macrophages (RAW 246.7) in RPMI media,ILLUMINA,Illumina MiSeq,WGS
SAMN04308684,SRR2984605,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Murine macrophages (RAW 246.7) in RPMI media,ILLUMINA,Illumina MiSeq,WGS
SAMN06131819,SRR5099117,,,,,K-12,,ILLUMINA,Illumina HiSeq 1000,ChIP-Seq
SAMN06131817,SRR5099121,,,,,K-12,,ILLUMINA,Illumina HiSeq 1000,ChIP-Seq
SAMN06131809,SRR5099136,,,,,K-12,,ILLUMINA,Illumina HiSeq 1000,ChIP-Seq
SAMN06131807,SRR5099140,,,,,K-12,,ILLUMINA,Illumina HiSeq 1000,ChIP-Seq
SAMN06126430,SRR5117051,2016,2016-01-01,2016-12-31,USA:OH,OH-16-21268-B,fecal swab,ILLUMINA,Illumina MiSeq,WGS
SAMN01048020,SRR512907,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048021,SRR512908,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048024,SRR512916,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048026,SRR512918,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048027,SRR512919,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048028,SRR512920,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048032,SRR512925,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048043,SRR512945,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048051,SRR512952,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048054,SRR512956,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048069,SRR512966,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048070,SRR512967,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048087,SRR512971,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048073,SRR512978,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048076,SRR512981,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048078,SRR512983,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048080,SRR512985,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048081,SRR512986,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048083,SRR512988,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048090,SRR512992,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048093,SRR512995,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048125,SRR513033,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048127,SRR513035,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048130,SRR513038,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048134,SRR513044,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048135,SRR513045,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048136,SRR513046,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048137,SRR513047,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048138,SRR513048,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN01048143,SRR513053,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN04273146,SRR2960804,2010-08-08,2010-08-07,2010-08-08,USA:CO,CFSAN041120,romaine lettuce,ILLUMINA,Illumina MiSeq,WGS
SAMN06677708,SRR5459094,2016,2016-01-01,2016-12-31,Uganda,NC_P16-12,poultry,ILLUMINA,Illumina MiSeq,WGS
SAMN07176301,SRR5657898,Missing,,,USA,PNUSAE007297,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN07450953,SRR5901521,2017,2017-01-01,2017-12-31,USA:WI,FSIS1703153,Animal-Turkey-Young Turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN07488852,SRR5927199,missing,,,Italy,ED-53,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN07488861,SRR5927218,2001-02-06,2001-02-06,2001-02-06,USA: Minnesota,F498,feces,ILLUMINA,Illumina MiSeq,WGS
SAMN04293295,SRR2970151,2014-01-13,2014-01-13,2014-01-13,USA:TX,FSIS 210069833,animal-cattle-beef cow,ILLUMINA,NextSeq 500,WGS
SAMN04293340,SRR2970195,2014-12-08,2014-12-08,2014-12-08,USA:NC,FSIS 210128132,animal-swine-sow,ILLUMINA,NextSeq 500,WGS
SAMN04293360,SRR2970215,2014-09-22,2014-09-21,2014-09-22,USA:MN,FSIS 210114909,animal-cattle-heifer,ILLUMINA,NextSeq 500,WGS
SAMN04293406,SRR2970261,2014-10-10,2014-10-09,2014-10-10,USA:VA,FSIS 210118309,Animal-Swine-Sow1,ILLUMINA,NextSeq 500,WGS
SAMN04308684,SRR2984581,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Murine macrophages (RAW 246.7) in RPMI media,ILLUMINA,Illumina MiSeq,WGS
SAMN04308696,SRR2984612,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Rich media with ampicilin and streptomycin,ILLUMINA,Illumina MiSeq,WGS
SAMN07676189,SRR6106472,2012-04-27,2012-04-26,2012-04-27,USA,,Missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN07679119,SRR6106854,2012-06-28,2012-06-27,2012-06-28,USA,missing,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN07679140,SRR6107079,2012-07-12,2012-07-11,2012-07-12,USA,missing,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN07677499,SRR6111487,2012-11-16,2012-11-16,2012-11-16,USA,24_CN-17_B43_M2_C4_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN07677359,SRR6111950,2012-11-15,2012-11-15,2012-11-15,USA,122_CN-18_B10_M2_C4_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN08163677,SRR6367980,,,,,DL2006,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN08163674,SRR6367994,,,,,DL2573,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN08163672,SRR6368001,,,,,DL3391,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN00854615,SRR641899,2010,2010-01-01,2010-12-31,Denmark,KTE56,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN00854615,SRR642264,2010,2010-01-01,2010-12-31,Denmark,KTE56,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN08272745,SRR6426321,2017,2017-01-01,2017-12-31,USA:IL,FSIS11706366,animal-swine-market swine,ILLUMINA,Illumina MiSeq,WGS
SAMN08274651,SRR6664104,2000,2000-01-01,2000-12-31,USA:AR,E2017020548,environment,ILLUMINA,Illumina MiSeq,WGS
SAMN08274638,SRR6664107,2000,2000-01-01,2000-12-31,USA:AR,E2017020561,environment,ILLUMINA,Illumina MiSeq,WGS
SAMN08462640,SRR6669333,2016-06-28,2016-06-27,2016-06-28,China: ShangHai,nano-ZnO.Chl1,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN08611194,SRR6793386,1980-04-17,1980-04-16,1980-04-17,USA:CO,MOD1-EC5619,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN04357524,SRR3050873,2009-03-26,2009-03-26,2009-03-26,United Kingdom: Oxford,HICF43,blood,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04357559,SRR3050908,2009-12-18,2009-12-18,2009-12-18,United Kingdom: Oxford,HICF105,blood,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04357730,SRR3051079,missing,,,missing,HICF678,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04339727,SRR3057125,2015,2015-01-01,2015-12-31,USA:Boston,,rectal,ILLUMINA,Illumina MiSeq,WGS
SAMN00631875,SRR306103,,,,,K-12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN09266930,SRR7221237,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,444441,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09268749,SRR7223028,not applicable,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMN09457772,SRR7367432,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373814,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09458578,SRR7367556,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,529830,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09460043,SRR7371290,2017-02-13,2017-02-13,2017-02-13,Singapore,1050-ESBL,rectal swab,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN09460080,SRR7371296,2017-02-18,2017-02-18,2017-02-18,Singapore,2060-ESBL,stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN09462575,SRR7406173,2018,2018-01-01,2018-12-31,USA:NC,FSIS11810703,animal-swine-market swine,ILLUMINA,Illumina MiSeq,WGS
SAMN32414735,SRR22895591,2016-12-01,2016-12-01,2016-12-01,Germany,Coli,feces,ILLUMINA,NextSeq 2000,WGS
SAMN32422056,SRR22902415,2022-12-09,2022-12-09,2022-12-09,USA:NM,22NM12GT02-EC,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32800129,SRR23126599,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1822149,human,ILLUMINA,NextSeq 1000,WGS
SAMN04437810,SRR3115347,,,,,K-12 MG1655,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN04437811,SRR3115348,,,,,K-12 MG1655,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN04437820,SRR3115357,,,,,K-12 MG1655,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN04437805,SRR3115365,,,,,K-12 MG1655,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN04437808,SRR3115368,,,,,K-12 MG1655,,ILLUMINA,Illumina HiSeq 2000,OTHER
SAMN04429914,SRR3136877,2014-12-17,2014-12-17,2014-12-17,USA:CA,CFSAN045209,brussel sprout,ILLUMINA,Illumina MiSeq,WGS
SAMN00013284,SRR314710,,,,,M919,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN00013276,SRR314711,,,,,H730,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN00013276,SRR314712,,,,,H730,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN34406827,SRR24326556,2017,2017-01-01,2017-12-31,Nigeria,AG59,Rawsuya meat,ILLUMINA,Illumina MiSeq,WGS
SAMN04396042,SRR3160314,2014-05-27,2014-05-26,2014-05-27,USA:CA,FSIS 210093098,animal-cattle-steer,ILLUMINA,NextSeq 500,WGS
SAMN04396053,SRR3160324,2014-10-20,2014-10-19,2014-10-20,USA:MD,FSIS 210119431,animal-cattle-beef cow,ILLUMINA,NextSeq 500,WGS
SAMN04191515,SRR2670135,2014,2014-01-01,2014-12-31,,,stock,ILLUMINA,Illumina HiSeq 2500,POOLCLONE
SAMN04567828,SRR3240971,2014-03,2014-03-01,2014-03-31,United Kingdom: South of England,101270,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04578899,SRR3290738,2014-09,2014-08-31,2014-09-30,USA,2014EL-1305W1,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04579123,SRR3290839,missing,,,USA,2014EL-1387CT1,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04577991,SRR3305239,2012-12-11,2012-12-11,2012-12-11,China:Beijing,BW25993,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN04577992,SRR3305240,2012-12-12,2012-12-12,2012-12-12,China:Beijing,BW25993,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN04631769,SRR3371711,2013-06,2013-05-31,2013-06-30,USA:Boston,MC4100,Laboratory,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN04631770,SRR3371714,2013-06,2013-05-31,2013-06-30,USA:Boston,MC4100,Laboratory,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN04262922,SRR2914827,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262944,SRR2914849,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262945,SRR2914850,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262958,SRR2914863,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04262972,SRR2914877,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263002,SRR2914907,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263048,SRR2914953,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263050,SRR2914955,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263085,SRR2914990,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263137,SRR2915042,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263140,SRR2915045,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263141,SRR2915046,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263146,SRR2915051,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263162,SRR2915067,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263178,SRR2915083,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263179,SRR2915084,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263181,SRR2915086,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263183,SRR2915088,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263186,SRR2915091,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263264,SRR2915169,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263269,SRR2915174,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263281,SRR2915186,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263284,SRR2915189,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263286,SRR2915191,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263295,SRR2915200,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263299,SRR2915204,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263300,SRR2915205,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263303,SRR2915208,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263305,SRR2915210,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263317,SRR2915222,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263323,SRR2915228,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263326,SRR2915231,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263340,SRR2915245,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04263341,SRR2915246,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS
