sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA3891729,ERR1541612,2014,2014-01-01,2014-12-31,France,4028STDY6330004,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891730,ERR1541613,2014,2014-01-01,2014-12-31,France,4028STDY6330005,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891736,ERR1541618,2014,2014-01-01,2014-12-31,France,4028STDY6330010,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891738,ERR1541620,2014,2014-01-01,2014-12-31,France,4028STDY6330012,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891739,ERR1541621,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN31815118,SRR22356534,missing,,,USA,PNUSAE120850,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA4351130,ERR1544915,2014,2014-01-01,2014-12-31,Denmark,,faeces,ILLUMINA,Illumina MiSeq,WGS
SAMN31833453,SRR22373075,missing,,,missing,PNUSAE121044,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31854468,SRR22398364,2022,2022-01-01,2022-12-31,missing,PNUSAE121282,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31854773,SRR22398490,missing,,,USA,PNUSAE121322,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31854776,SRR22398492,missing,,,USA,PNUSAE121327,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31854777,SRR22398493,missing,,,USA,PNUSAE121321,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31855706,SRR22400437,missing,,,USA,PNUSAE121404,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31855708,SRR22400441,missing,,,USA,PNUSAE121405,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31855709,SRR22400443,missing,,,USA,PNUSAE121407,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31857103,SRR22401766,2020-07-01,2020-06-30,2020-07-01,Malaysia: Selangor,,broth culture,ILLUMINA,Illumina MiSeq,WGS
SAMN31865238,SRR22404919,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1762101,human,ILLUMINA,NextSeq 1000,WGS
SAMN31872419,SRR22408527,2022,2022-01-01,2022-12-31,USA,PNUSAE121409,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31881524,SRR22418051,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768201,human,ILLUMINA,NextSeq 1000,WGS
SAMN31881562,SRR22418150,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768172,human,ILLUMINA,NextSeq 1000,WGS
SAMN31881561,SRR22418635,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768151,human,ILLUMINA,NextSeq 1000,WGS
SAMN31885771,SRR22422886,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768349,human,ILLUMINA,NextSeq 1000,WGS
SAMN31896423,SRR22432225,2022,2022-01-01,2022-12-31,missing,PNUSAE121518,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31896448,SRR22432278,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771065,human,ILLUMINA,NextSeq 1000,WGS
SAMN31896634,SRR22434324,missing,,,USA,PNUSAE121596,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31896952,SRR22434660,missing,,,USA,PNUSAE121573,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31896951,SRR22434663,missing,,,USA,PNUSAE121555,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31926475,SRR22443686,missing,,,USA,PNUSAE121265,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31927044,SRR22444443,missing,,,USA,PNUSAE120092,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN31927249,SRR22444577,missing,,,USA,PNUSAE117413,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN31927281,SRR22444604,missing,,,USA,PNUSAE121539,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31929279,SRR22446192,missing,,,USA,PNUSAE121706,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31929664,SRR22447254,missing,,,USA,PNUSAE121620,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31948283,SRR22469484,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771452,human,ILLUMINA,NextSeq 1000,WGS
SAMN31948487,SRR22469510,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771422,human,ILLUMINA,NextSeq 1000,WGS
SAMN31951813,SRR22474475,2022,2022-01-01,2022-12-31,USA,PNUSAE115185,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31951814,SRR22474476,2022,2022-01-01,2022-12-31,USA,PNUSAE115192,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31951815,SRR22474478,2022,2022-01-01,2022-12-31,USA,PNUSAE115186,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31972818,SRR22484362,missing,,,USA,PNUSAE121784,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31975158,SRR22486390,missing,,,USA,PNUSAE121869,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31976368,SRR22489990,missing,,,USA,PNUSAE121900,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32008717,SRR22509189,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1774215,human,ILLUMINA,NextSeq 1000,WGS
SAMN32011699,SRR22512384,missing,,,USA,PNUSAE122019,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32025455,SRR22516065,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775767,human,ILLUMINA,NextSeq 1000,WGS
SAMN32061240,SRR22536945,2022,2022-01-01,2022-12-31,USA,PNUSAE122243,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32062168,SRR22537929,missing,,,USA,PNUSAE122335,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32062357,SRR22538156,missing,,,USA,PNUSAE122309,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32062353,SRR22540309,missing,,,USA,PNUSAE122310,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32074074,SRR22548581,missing,,,USA,PNUSAE122388,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32098818,SRR22570304,2022,2022-01-01,2022-12-31,USA,PNUSAE122465,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32103066,SRR22570946,2022,2022-01-01,2022-12-31,missing,PNUSAE122490,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32103058,SRR22570948,2022,2022-01-01,2022-12-31,missing,PNUSAE122486,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32116051,SRR22578248,2022,2022-01-01,2022-12-31,USA:SC,PNUSAE122526,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32132004,SRR22640179,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1782417,human,ILLUMINA,NextSeq 1000,WGS
SAMN32132021,SRR22640846,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781925,human,ILLUMINA,NextSeq 1000,WGS
SAMN32133598,SRR22667797,missing,,,missing,PNUSAE122621,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32145321,SRR22672258,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781884,human,ILLUMINA,NextSeq 1000,WGS
SAMN32145320,SRR22672260,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781865,human,ILLUMINA,NextSeq 1000,WGS
SAMN32154156,SRR22677501,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1783261,human,ILLUMINA,NextSeq 1000,WGS
SAMN32191511,SRR22708684,missing,,,USA,PNUSAE122839,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA4513714,ERR1735724,,,,,,,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMN32251752,SRR22752159,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1786545,human,ILLUMINA,NextSeq 1000,WGS
SAMN32251753,SRR22752173,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1786548,human,ILLUMINA,NextSeq 1000,WGS
SAMN32277627,SRR22774350,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1785641,human,ILLUMINA,NextSeq 1000,WGS
SAMN32277609,SRR22774463,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787375,human,ILLUMINA,NextSeq 1000,WGS
SAMN32298706,SRR22797031,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787410,human,ILLUMINA,NextSeq 1000,WGS
SAMN32298761,SRR22797073,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787431,human,ILLUMINA,NextSeq 1000,WGS
SAMN32298768,SRR22797094,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788252,human,ILLUMINA,NextSeq 1000,WGS
SAMN32298767,SRR22797095,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788193,human,ILLUMINA,NextSeq 1000,WGS
SAMN32310710,SRR22811601,missing,,,USA,PNUSAE123338,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32313632,SRR22814536,missing,,,USA,PNUSAE123445,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32314541,SRR22815402,missing,,,USA,PNUSAE123504,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA29973418,ERR1762061,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina MiSeq,WGS
SAMN32330004,SRR22827876,missing,,,missing,PNUSAE123575,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32330548,SRR22828185,missing,,,USA,PNUSAE123578,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN32352407,SRR22851191,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1791501,human,ILLUMINA,NextSeq 1000,WGS
SAMN32352940,SRR22851375,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1793197,human,ILLUMINA,NextSeq 1000,WGS
SAMD00012337,DRR016012,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA36340168,ERR1768873,2011-11-13,2011-11-13,2011-11-13,Argentina,,Castex-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA36348418,ERR1768899,2016-04-13,2016-04-12,2016-04-13,Argentina,,Buenos Aires,ILLUMINA,Illumina MiSeq,WGS
SAMEA36352168,ERR1768904,2011-03-30,2011-03-29,2011-03-30,Argentina,,General Pico-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA36496918,ERR1769020,2010-02-02,2010-02-02,2010-02-02,Argentina,,General Pico-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA36610918,ERR1769177,2011-03-02,2011-03-02,2011-03-02,Argentina,,Castex-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA36613918,ERR1769181,2011-02-23,2011-02-23,2011-02-23,Argentina,,Castex-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA36614668,ERR1769182,2011-04-02,2011-04-01,2011-04-02,Argentina,,Castex-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA44443918,ERR1777572,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA47418418,ERR1792666,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55145668,ERR1810416,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55160668,ERR1810434,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55164418,ERR1810439,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55355668,ERR1810571,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55364668,ERR1810583,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55384168,ERR1810615,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56457418,ERR1811846,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56760418,ERR1811911,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA70026418,ERR1813560,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA70028668,ERR1813563,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA70030918,ERR1813566,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA36346918,ERR1768897,2016-04-12,2016-04-11,2016-04-12,Argentina,,Buenos Aires,ILLUMINA,Illumina MiSeq,WGS
SAMEA36351418,ERR1768903,2016-04-13,2016-04-12,2016-04-13,Argentina,,Buenos Aires,ILLUMINA,Illumina MiSeq,WGS
SAMEA36612418,ERR1769179,2011-03-30,2011-03-29,2011-03-30,Argentina,,Castex-La Pampa,ILLUMINA,Illumina MiSeq,WGS
SAMEA103738168,ERR1865389,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA44443168,ERR1777571,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA44444668,ERR1777573,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA47413918,ERR1792660,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA47415418,ERR1792662,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA2004788,ERR190712,,,,,S197,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003300,ERR190719,,,,,GA-132,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003839,ERR190723,,,,,115 4CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004791,ERR190724,,,,,115 CF b,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004792,ERR190727,,,,,120 CF a,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003842,ERR190735,,,,,CF-103,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003370,ERR190737,,,,,160 CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004797,ERR190742,,,,,180 2CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2035202,ERR190744,,,,,180 CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003373,ERR190749,2000-02-07,2000-02-07,2000-02-07,Israel,75659,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003846,ERR190750,2000-02-10,2000-02-10,2000-02-10,Israel,75668,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004801,ERR190754,2000-02-06,2000-02-06,2000-02-06,Israel,75679,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003374,ERR190755,2000-02-10,2000-02-10,2000-02-10,Israel,75684,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004803,ERR190763,,,,,80080,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003851,ERR190765,,,,,RF-5327,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004844,ERR190769,2001-04-01,2001-03-31,2001-04-01,Israel,82541,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004845,ERR190772,,,,,82817,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003380,ERR190773,2001-05-06,2001-05-05,2001-05-06,Israel,82896,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003853,ERR190774,2001-05-16,2001-05-15,2001-05-16,Israel,83010,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004850,ERR190790,2002-02-06,2002-02-06,2002-02-06,Israel,86278,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003386,ERR190791,1992-01-01/2014-01-01,1992-01-01,2014-01-01,Israel,86283,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004851,ERR190793,2002-02-19,2002-02-19,2002-02-19,Israel,86318,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1972461,ERR190794,2002-02-13,2002-02-13,2002-02-13,Israel,86323,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003387,ERR190797,2002-03-07,2002-03-07,2002-03-07,Israel,87016,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004853,ERR190799,2002-03-10,2002-03-10,2002-03-10,Israel,87036,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003388,ERR190800,2002-03-08,2002-03-08,2002-03-08,Israel,87065,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003900,ERR190801,2002-04-04,2002-04-03,2002-04-04,Israel,87669,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004854,ERR190802,2002-04-04,2002-04-03,2002-04-04,Israel,87670,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003431,ERR190809,2002-09-01,2002-08-31,2002-09-01,Israel,93028,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003432,ERR190812,2003-01-19,2003-01-19,2003-01-19,Israel,94817,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1968231,ERR190815,,,,,94825,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003905,ERR190816,2003-03-02,2003-03-02,2003-03-02,Israel,95013,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004860,ERR190820,2003-03-11,2003-03-11,2003-03-11,Israel,95234,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004861,ERR190823,2003-05-18,2003-05-17,2003-05-18,Israel,95641,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1964221,ERR190827,,,,,96548,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003435,ERR190830,,,,,96851,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003911,ERR190834,,,,,97382,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003437,ERR190839,2004-04-04,2004-04-03,2004-04-04,Israel,99020,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003438,ERR190842,2004-04-13,2004-04-12,2004-04-13,Israel,99366,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003915,ERR190846,2004-04-19,2004-04-18,2004-04-19,Israel,99442,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003916,ERR190849,2004-04-15,2004-04-14,2004-04-15,Israel,99608,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003441,ERR190851,2004-08-12,2004-08-11,2004-08-12,Israel,102735,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003442,ERR190854,2006-01-22,2006-01-22,2006-01-22,Israel,109114,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003444,ERR190860,2006-01-29,2006-01-29,2006-01-29,Israel,109295,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003445,ERR190863,,,,,118,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1973273,ERR190868,,,,,170,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004904,ERR190871,,,,,187,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003449,ERR190875,,,,,118-2,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003993,ERR190876,,,,,120c,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003450,ERR190878,,,,,139-2,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003451,ERR190881,,,,,163-2,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003996,ERR190885,,,,,187-2,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003493,ERR190890,,,,,7,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2164641,ERR190901,2008-04-01,2008-03-31,2008-04-01,Israel,124553,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003999,ERR190906,2012-05-01,2012-04-30,2012-05-01,Israel,26986104,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1968925,ERR190917,2012-05-01,2012-04-30,2012-05-01,Israel,36861682,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007099,ERR190923,,,,,RA 157,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006676,ERR190926,,,,,RA 626,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006677,ERR190929,,,,,RA I 408,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006678,ERR190932,1994,1994-01-01,1994-12-31,Israel,RE 219,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007211,ERR190933,1994,1994-01-01,1994-12-31,Israel,RE 229,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006679,ERR190935,1994,1994-01-01,1994-12-31,Israel,RE 372,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1966845,ERR190938,1994,1994-01-01,1994-12-31,Israel,RE 438,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007207,ERR190942,1994,1994-01-01,1994-12-31,Israel,RE 1240,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007106,ERR190943,1994,1994-01-01,1994-12-31,Israel,RE 1248,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1969032,ERR190948,1994,1994-01-01,1994-12-31,Israel,RE 1313,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007108,ERR190949,1994,1994-01-01,1994-12-31,Israel,RE 1318,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006780,ERR190962,1994,1994-01-01,1994-12-31,Israel,RE 1385,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006781,ERR190965,1994,1994-01-01,1994-12-31,Israel,RE 1397,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1969124,ERR190970,1994,1994-01-01,1994-12-31,Israel,RE 1423,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006783,ERR190971,1994,1994-01-01,1994-12-31,Israel,RE 1426,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006784,ERR190977,1994,1994-01-01,1994-12-31,Israel,RE 1457,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2005252,ERR190978,1994,1994-01-01,1994-12-31,Israel,RE 1464,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007148,ERR190979,1994,1994-01-01,1994-12-31,Israel,RE 1477,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2006785,ERR190980,1994,1994-01-01,1994-12-31,Israel,RE 1492,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007186,ERR190981,1994,1994-01-01,1994-12-31,Israel,RE 1493,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007149,ERR190982,1994,1994-01-01,1994-12-31,Israel,RE 1502,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007187,ERR190990,1994,1994-01-01,1994-12-31,Israel,3RE 396,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2005249,ERR190993,1994,1994-01-01,1994-12-31,Israel,3RE 1263,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007209,ERR190996,1994,1994-01-01,1994-12-31,Israel,3RE 1349,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2007152,ERR190997,1994,1994-01-01,1994-12-31,Israel,3RE 1375,Not known,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA55147168,ERR1810418,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55165168,ERR1810440,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55358668,ERR1810575,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55384918,ERR1810616,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55385668,ERR1810617,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55386418,ERR1810618,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56458918,ERR1811848,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56489668,ERR1811873,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56491168,ERR1811875,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56491918,ERR1811876,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56759668,ERR1811910,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA100870168,ERR1857080,2017,2017-01-01,2017-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA100871668,ERR1857082,2017,2017-01-01,2017-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA100873168,ERR1857084,2017,2017-01-01,2017-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56459668,ERR1857178,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48208168,ERR1953671,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48212668,ERR1953676,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48218668,ERR1953683,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48220918,ERR1953686,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48223918,ERR1953690,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48229168,ERR1953697,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA2003835,ERR190711,,,,,S132,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003836,ERR190714,,,,,7-27,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003204,ERR190716,,,,,BI-378,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003837,ERR190717,,,,,X-4,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2004790,ERR190721,,,,,105 2CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003301,ERR190722,,,,,105 CF,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2003840,ERR190726,,,,,120 4CF,,ILLUMINA,Illumina HiSeq 2000,WGS
