sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN09784033,SRR7659092,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,579956,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09784039,SRR7659106,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,582233,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09395187,SRR7290966,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,431251,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09395185,SRR7290971,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,442960,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09395216,SRR7290974,2014-09,2014-08-31,2014-09-30,United Kingdom: United Kingdom,315210,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,09,,,,False
SAMN09395218,SRR7290977,2014-10,2014-09-30,2014-10-31,United Kingdom: United Kingdom,315234,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,,,,False
SAMN09395266,SRR7290990,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391295,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09395400,SRR7291024,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,387154,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09395415,SRR7291031,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,361828,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09395419,SRR7291039,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,448200,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09395640,SRR7291623,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,550119,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395822,SRR7291631,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,548846,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09396075,SRR7291653,2015-05,2015-04-30,2015-05-31,United Kingdom: United Kingdom,328760,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,05,,,,False
SAMN09396538,SRR7291915,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,539133,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09475541,SRR7416051,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,557674,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09738598,SRR7686263,2013-01-07,2013-01-07,2013-01-07,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,01,07,,,False
SAMN09738568,SRR7686264,2012-10-24,2012-10-23,2012-10-24,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,10,24,,,False
SAMN09738561,SRR7686269,2012-10-01,2012-09-30,2012-10-01,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,10,01,,,False
SAMN09738601,SRR7686272,2013-01-08,2013-01-08,2013-01-08,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,01,08,,,False
SAMN09738562,SRR7686276,2012-10-05,2012-10-04,2012-10-05,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,10,05,,,False
SAMN09738580,SRR7686282,2012-12-28,2012-12-28,2012-12-28,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,12,28,,,False
SAMN09738600,SRR7686285,2013-01-09,2013-01-09,2013-01-09,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,01,09,,,False
SAMN09738559,SRR7686288,2012-09-29,2012-09-28,2012-09-29,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,09,29,,,False
SAMN09738582,SRR7686298,2012-12-29,2012-12-29,2012-12-29,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,12,29,,,False
SAMN09738579,SRR7686303,2012-12-28,2012-12-28,2012-12-28,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,12,28,,,False
SAMN09738578,SRR7686304,2012-12-29,2012-12-29,2012-12-29,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,12,29,,,False
SAMN09738563,SRR7686306,2012-10-05,2012-10-04,2012-10-05,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,10,05,,,False
SAMN09738565,SRR7686307,2012-10-24,2012-10-23,2012-10-24,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2012,10,24,,,False
SAMN09489663,SRR7431555,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3900f,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489665,SRR7431558,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3900d,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489678,SRR7431561,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3901d,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489677,SRR7432653,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3901e,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489676,SRR7432678,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3901f,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489672,SRR7432734,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902d,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489675,SRR7432774,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902a,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489693,SRR7439047,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,559772,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519641,SRR7456545,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561075,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519645,SRR7456552,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561129,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519662,SRR7456559,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561035,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09784551,SRR7726100,2018-07,2018-06-30,2018-07-31,USA:CA,CFSAN084895,irrigation canal water from imperial valley,ILLUMINA,Illumina MiSeq,WGS,2018,07,,CA,9.0,False
SAMN09606975,SRR7474036,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,563485,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09628515,SRR7495424,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,566166,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09628519,SRR7495426,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,566180,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09444001,SRR7358049,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,412025,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09014401,SRR7497022,2008-01,2008-01-01,2008-01-31,USA:CA,CDPHFDLBF08M00587-1-7,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS,2008,01,,CA,9.0,False
SAMN09633714,SRR7500942,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,542117,food,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09462838,SRR7401620,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,418199,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09462844,SRR7401624,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,533451,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09462859,SRR7401642,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399992,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09634012,SRR7501109,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,462043,food,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09462911,SRR7401693,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506434,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09462923,SRR7401711,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,290763,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN09784561,SRR7749290,2018-07,2018-06-30,2018-07-31,USA:CA,CFSAN084898,irrigation canal water from imperial valley,ILLUMINA,Illumina MiSeq,WGS,2018,07,,CA,9.0,False
SAMN09738616,SRR7750606,2013-08-29,2013-08-28,2013-08-29,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,08,29,,,False
SAMN09738638,SRR7750616,2013-09-23,2013-09-22,2013-09-23,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,09,23,,,False
SAMN09738609,SRR7750618,2013-07-10,2013-07-09,2013-07-10,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,07,10,,,False
SAMN09738620,SRR7750619,2013-09-04,2013-09-03,2013-09-04,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,09,04,,,False
SAMN09738460,SRR7750623,2013-09-21,2013-09-20,2013-09-21,Canada,,Dairy,ILLUMINA,Illumina MiSeq,WGS,2013,09,21,,,False
SAMN09738623,SRR7750630,2013-08-31,2013-08-30,2013-08-31,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,08,31,,,False
SAMN09738619,SRR7750638,2013-08-31,2013-08-30,2013-08-31,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,08,31,,,False
SAMN09738617,SRR7750644,2013-08-28,2013-08-27,2013-08-28,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2013,08,28,,,False
SAMN09014275,SRR7406484,2008-01,2008-01-01,2008-01-31,USA:CA,CDPHFDLBF08M00588-2-1,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS,2008,01,,CA,9.0,False
SAMN09467007,SRR7407935,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,556823,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09466999,SRR7407937,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,553274,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09467016,SRR7407939,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,556787,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09467014,SRR7407964,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,556788,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09467013,SRR7407966,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142664,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN09489662,SRR7431551,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3900g,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489660,SRR7431553,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3901a,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489666,SRR7431554,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3900c,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489679,SRR7431559,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3901c,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489669,SRR7432666,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902g,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489670,SRR7432705,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902f,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489682,SRR7432746,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902i,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489673,SRR7432761,2018-06-05,2018-06-04,2018-06-05,USA:AZ,2018C-3902c,water,ILLUMINA,Illumina MiSeq,WGS,2018,06,05,AZ,9.0,False
SAMN09489709,SRR7439070,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,559757,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519640,SRR7456548,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561053,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519647,SRR7456551,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561040,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09668379,SRR7536940,2012-02-24,2012-02-24,2012-02-24,Canada,GTA-FD-2011-MI-01675- #4 MHC 10 Beads,beef,ILLUMINA,Illumina MiSeq,WGS,2012,02,24,,,False
SAMN09668378,SRR7536941,2012-02-24,2012-02-24,2012-02-24,Canada,GTA-FD-2011-MI-01675- #3 MHC 10 Bead,beef,ILLUMINA,Illumina MiSeq,WGS,2012,02,24,,,False
SAMN10057182,SRR7826917,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,580466,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10057185,SRR7826918,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591849,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10057183,SRR7826919,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,580456,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10057194,SRR7826932,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,577875,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10057269,SRR7826970,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,586779,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10057753,SRR7827059,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593596,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10057624,SRR7827069,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591884,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10057348,SRR7827073,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591853,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09710695,SRR7588687,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573604,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710713,SRR7588692,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,572502,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710737,SRR7588697,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573161,environmental,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710666,SRR7588701,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573638,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710693,SRR7588710,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573160,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710710,SRR7588712,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573179,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09710692,SRR7588719,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,573155,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09715186,SRR7592213,2016-07,2016-06-30,2016-07-31,New Zealand: Manawatu,AGR2995,bovine faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN09715184,SRR7592215,2016-07,2016-06-30,2016-07-31,New Zealand: Manawatu,AGR2956,bovine faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN09715182,SRR7592217,2016-07,2016-06-30,2016-07-31,New Zealand: Manawatu,AGR2944,bovine faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN09715190,SRR7592223,2016-07,2016-06-30,2016-07-31,New Zealand: Manawatu,AGR3132,bovine faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN10064166,SRR7833094,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593579,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10065293,SRR7833839,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,592581,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10064185,SRR7836295,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,597025,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10065458,SRR7837070,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,582247,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10065450,SRR7837071,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,594778,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10065445,SRR7838538,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,599576,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10065448,SRR7839297,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,603267,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10065470,SRR7839306,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,579068,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10065462,SRR7839312,2018-09,2018-08-31,2018-09-30,United Kingdom: United Kingdom,603408,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,09,,,,False
SAMN10066917,SRR7840168,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,594779,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09607001,SRR7474059,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,565078,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN10068423,SRR7842053,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,584617,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068432,SRR7842055,2018-09,2018-08-31,2018-09-30,United Kingdom: United Kingdom,601708,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,09,,,,False
SAMN10068455,SRR7842085,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,599575,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068462,SRR7842092,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,598160,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068510,SRR7842145,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,586813,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068504,SRR7842146,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,594780,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068523,SRR7842151,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591883,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10068537,SRR7842170,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,599560,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09628521,SRR7495431,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,566179,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN10075494,SRR7849987,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591231,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075502,SRR7849997,2018-09,2018-08-31,2018-09-30,United Kingdom: United Kingdom,604941,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,09,,,,False
SAMN10075508,SRR7849999,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,598101,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075503,SRR7850002,2018-09,2018-08-31,2018-09-30,United Kingdom: United Kingdom,604984,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,09,,,,False
SAMN10075518,SRR7850007,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,598158,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075562,SRR7850061,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,579120,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN10075586,SRR7850072,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,584611,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075600,SRR7850088,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,596240,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075618,SRR7850111,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591867,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075617,SRR7850112,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,594796,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075638,SRR7850137,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,596238,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075656,SRR7850145,2018-09,2018-08-31,2018-09-30,United Kingdom: United Kingdom,603412,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,09,,,,False
SAMN09668389,SRR7629284,2012-03-13,2012-03-13,2012-03-13,Canada,GTA-FD-2011-MI-01673-#1SMAC3,beef,ILLUMINA,Illumina MiSeq,WGS,2012,03,13,,,False
SAMN09668404,SRR7629287,2012-12-12,2012-12-12,2012-12-12,Canada,CAL-FD-2012-MI-1215-A-3,beef,ILLUMINA,Illumina MiSeq,WGS,2012,12,12,,,False
SAMN10075668,SRR7850158,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593548,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09668384,SRR7629289,2012-02-17,2012-02-17,2012-02-17,Canada,CAL-FD-2011-MI-1357-5,beef,ILLUMINA,Illumina MiSeq,WGS,2012,02,17,,,False
SAMN09668425,SRR7629290,2013-09-23,2013-09-22,2013-09-23,Canada,BUR-FI-2013-MI-00727-1,Dairy,ILLUMINA,Illumina MiSeq,WGS,2013,09,23,,,False
SAMN09668411,SRR7629298,2012-12-18,2012-12-18,2012-12-18,Canada,GTA-FD-2012-MI-01620-4,beef,ILLUMINA,Illumina MiSeq,WGS,2012,12,18,,,False
SAMN09668412,SRR7629301,2012-12-18,2012-12-18,2012-12-18,Canada,BUR-FI-2012-MI-01137-3,beef,ILLUMINA,Illumina MiSeq,WGS,2012,12,18,,,False
SAMN09668396,SRR7629302,2012-09-14,2012-09-13,2012-09-14,Canada,OLF12082-2 (891174-1),beef,ILLUMINA,Illumina MiSeq,WGS,2012,09,14,,,False
SAMN10075673,SRR7850172,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593591,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN10075698,SRR7850189,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593593,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09668388,SRR7629303,2012-03-13,2012-03-13,2012-03-13,Canada,GTA-FD-2011-MI-01673-#1SMAC2,beef,ILLUMINA,Illumina MiSeq,WGS,2012,03,13,,,False
SAMN09668401,SRR7629304,2012-12-12,2012-12-12,2012-12-12,Canada,CAL-FD-2012-MI-1215-A-7,beef,ILLUMINA,Illumina MiSeq,WGS,2012,12,12,,,False
SAMN09668393,SRR7629305,2012-03-21,2012-03-21,2012-03-21,Canada,GTA-FD-2011-MI-01771,beef,ILLUMINA,Illumina MiSeq,WGS,2012,03,21,,,False
SAMN09668392,SRR7629317,2012-03-12,2012-03-12,2012-03-12,Canada,GTA-FD-2011-MI-01771,beef,ILLUMINA,Illumina MiSeq,WGS,2012,03,12,,,False
SAMN09668417,SRR7629324,2013-02-18,2013-02-18,2013-02-18,Canada,DAR-FD-2012-MI-01402,beef,ILLUMINA,Illumina MiSeq,WGS,2013,02,18,,,False
SAMN09668405,SRR7629325,2012-12-16,2012-12-16,2012-12-16,Canada,DAR-FD-2012-MI-01405-3,beef,ILLUMINA,Illumina MiSeq,WGS,2012,12,16,,,False
SAMN10075743,SRR7850236,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,586780,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN09633694,SRR7500922,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,462044,food,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09633780,SRR7500985,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,482147,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09634092,SRR7501136,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,155670,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN09738463,SRR7640602,2011-01-06,2011-01-06,2011-01-06,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,01,06,,,False
SAMN10079573,SRR7866086,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,580433,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09738494,SRR7640604,2011-10-07,2011-10-06,2011-10-07,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,10,07,,,False
SAMN09738496,SRR7640607,2011-10-22,2011-10-21,2011-10-22,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,10,22,,,False
SAMN09738479,SRR7640608,2011-05-04,2011-05-03,2011-05-04,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,05,04,,,False
SAMN09738472,SRR7640610,2011-03-02,2011-03-02,2011-03-02,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,03,02,,,False
SAMN09738481,SRR7640615,2011-05-10,2011-05-09,2011-05-10,Canada,,stool,ILLUMINA,Illumina MiSeq,WGS,2011,05,10,,,False
