sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN05966249,SRR4787891,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,185468,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05966643,SRR4788136,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,236262,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05980204,SRR4897044,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,273562,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980234,SRR4897078,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,240183,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980233,SRR4897081,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,275920,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980505,SRR4897291,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,309991,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05980523,SRR4897309,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304593,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05980568,SRR4897358,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,250751,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05980717,SRR4897424,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,180541,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05980792,SRR4897506,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,247215,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980804,SRR4897524,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,232082,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05980826,SRR4897560,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,157060,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05980897,SRR4897622,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,229167,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05980895,SRR4897624,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,187473,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05980907,SRR4897630,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,175551,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05980927,SRR4897666,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,280295,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980941,SRR4897671,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,296223,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05981024,SRR4897772,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,296234,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05981085,SRR4897820,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,168319,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06005898,SRR5005258,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304245,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN06005949,SRR5005324,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,253868,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06005940,SRR5005325,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,184403,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006010,SRR5005408,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,289689,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN06006037,SRR5005436,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271057,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN06006050,SRR5005492,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,182821,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006116,SRR5005515,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,189254,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006121,SRR5005525,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,185466,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006128,SRR5005527,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,187475,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006189,SRR5005551,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,188191,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006202,SRR5005562,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,252383,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06006209,SRR5005565,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304244,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN06006205,SRR5005566,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304588,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN06006306,SRR5006238,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,190643,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06015088,SRR5017979,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,209997,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN06015165,SRR5018268,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,252384,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06015175,SRR5018272,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142178,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06015174,SRR5018279,2013-01,2013-01-01,2013-01-31,United Kingdom: United Kingdom,135137,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,01,,,,False
SAMN06015182,SRR5018285,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,229100,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN06015268,SRR5018304,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,223582,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN06015592,SRR5018330,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142251,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06015634,SRR5018357,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,176421,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06015647,SRR5018363,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,231993,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN06017267,SRR5023773,2013-02,2013-02-01,2013-02-28,United Kingdom: United Kingdom,126042,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN06017310,SRR5023774,2013-01,2013-01-01,2013-01-31,United Kingdom: United Kingdom,126030,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,01,,,,False
SAMN06018518,SRR5023884,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,183727,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06018531,SRR5023892,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,208952,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN06018631,SRR5023939,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142252,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06018875,SRR5024185,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,151005,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06018984,SRR5024293,2012-06,2012-05-31,2012-06-30,United Kingdom: United Kingdom,126028,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,06,,,,False
SAMN06019020,SRR5024322,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,307182,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN06019245,SRR5024528,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,150956,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06029399,SRR5029804,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,155589,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06029459,SRR5029861,2012-08,2012-07-31,2012-08-31,United Kingdom: United Kingdom,126020,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,08,,,,False
SAMN09214372,SRR7172275,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,336954,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09266694,SRR7221037,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,363649,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09266723,SRR7221117,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,378617,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09266734,SRR7221119,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342559,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09266724,SRR7221124,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,367391,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09266775,SRR7221211,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,440163,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09266920,SRR7221232,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,336969,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09267000,SRR7221326,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,454898,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09268805,SRR7223094,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,538464,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09268829,SRR7223102,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,458099,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09372466,SRR7266806,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342639,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09457242,SRR7367233,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,362125,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09457245,SRR7367236,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,318427,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09457615,SRR7367402,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,364210,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09458567,SRR7367548,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,296219,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN04625571,SRR3360209,2012-12,2012-12-01,2012-12-31,United Kingdom: None,126014,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,,,False
SAMN05964142,SRR4786481,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,260214,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965404,SRR4787077,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,298968,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05965700,SRR4787419,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,245507,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05966303,SRR4788093,2015-12,2015-12-01,2015-12-31,United Kingdom: United Kingdom,192918,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,12,,,,False
SAMN05966619,SRR4788112,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,266734,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05966671,SRR4788156,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,210000,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05966694,SRR4788193,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,187600,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05966714,SRR4788212,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,226973,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05966755,SRR4788238,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,185473,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05966839,SRR4788314,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,285812,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN06030869,SRR5031227,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,214722,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN06763443,SRR5454563,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,155591,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN09214234,SRR7172058,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,388681,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09214467,SRR7172411,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,369063,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09214468,SRR7172419,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,367348,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09268762,SRR7223044,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381246,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN05964164,SRR4786482,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288866,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05965385,SRR4787053,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,185883,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05965477,SRR4787206,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,285798,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05965507,SRR4787228,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288821,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05965568,SRR4787286,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,249408,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05965612,SRR4787325,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,289684,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05965714,SRR4787436,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,190611,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05965850,SRR4787829,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,154836,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05966638,SRR4788141,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,218475,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN05966693,SRR4788196,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,218473,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN05966820,SRR4788302,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,190802,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05966848,SRR4788325,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,182820,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06030693,SRR5030801,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,182899,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06885124,SRR5512125,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885125,SRR5512126,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885129,SRR5512130,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN09268801,SRR7223077,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,458554,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09268856,SRR7223129,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,452006,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN10590366,SRR8307245,2018-12,2018-12-01,2018-12-31,United Kingdom: United Kingdom,652098,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,12,,,,False
SAMN10590377,SRR8307265,2018-12,2018-12-01,2018-12-31,United Kingdom: United Kingdom,652972,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,12,,,,False
SAMN10637471,SRR8364208,2018-12,2018-12-01,2018-12-31,United Kingdom: United Kingdom,654013,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,12,,,,False
SAMN10907338,SRR8553840,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,681346,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,01,,,,False
SAMN11043573,SRR8657000,2019-02,2019-02-01,2019-02-28,United Kingdom: United Kingdom,693385,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,02,,,,False
SAMN11637084,SRR9050418,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,738604,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,05,,,,False
SAMN11654318,SRR9060756,2019-03-17,2019-03-17,2019-03-17,USA,PNUSAE023231,stool,ILLUMINA,Illumina MiSeq,WGS,2019,03,17,,,False
SAMN11654314,SRR9061003,2019-03-16,2019-03-16,2019-03-16,USA,PNUSAE023052,stool,ILLUMINA,Illumina MiSeq,WGS,2019,03,16,,,False
SAMN12355008,SRR9825576,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,777458,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,07,,,,False
SAMN12355275,SRR9826940,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,777369,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,07,,,,False
SAMN06885122,SRR5512123,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885123,SRR5512124,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885126,SRR5512127,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885128,SRR5512129,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06885130,SRR5512131,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN06763437,SRR5454562,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,186551,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06768534,SRR5460696,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,149371,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06768533,SRR5460697,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,149389,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06885127,SRR5512128,2014-04-05,2014-04-04,2014-04-05,China: beijing,str. 301,missing,ILLUMINA,Illumina HiSeq 2000,WGS,2014,04,05,,,False
SAMN07604688,SRR6069469,2017-08-15,2017-08-14,2017-08-15,USA,PNUSAE009383,Missing,ILLUMINA,Illumina MiSeq,WGS,2017,08,15,,,False
SAMN07757830,SRR6181689,2016-07-22,2016-07-21,2016-07-22,USA,PNUSAE010201,Missing,ILLUMINA,Illumina MiSeq,WGS,2016,07,22,,,False
SAMN07665129,SRR6049568,2015-04-20,2015-04-19,2015-04-20,Australia: NSW,missing,feces,ILLUMINA,NextSeq 500,WGS,2015,04,20,,,False
SAMN07665127,SRR6049573,2015-03-30,2015-03-29,2015-03-30,Australia: NSW,missing,feces,ILLUMINA,NextSeq 500,WGS,2015,03,30,,,False
SAMN07795433,SRR6181313,2017-02-05,2017-02-05,2017-02-05,USA,2017C-3725,stool,ILLUMINA,Illumina MiSeq,WGS,2017,02,05,,,False
SAMN07795432,SRR6181323,2017-01-11,2017-01-11,2017-01-11,USA,2017C-3726,stool,ILLUMINA,Illumina MiSeq,WGS,2017,01,11,,,False
SAMN07795934,SRR6181694,2017-02-08,2017-02-08,2017-02-08,USA,2017C-3456,stool,ILLUMINA,Illumina MiSeq,WGS,2017,02,08,,,False
SAMN07795936,SRR6181691,2017-01-25,2017-01-25,2017-01-25,USA,2017C-3453,stool,ILLUMINA,Illumina MiSeq,WGS,2017,01,25,,,False
SAMN07795935,SRR6181695,2017-01-26,2017-01-26,2017-01-26,USA,2017C-3454,stool,ILLUMINA,Illumina MiSeq,WGS,2017,01,26,,,False
SAMN07974679,SRR6760292,1993-09-30,1993-09-29,1993-09-30,USA:MD,DMB SH20173,feces,ILLUMINA,Illumina MiSeq,WGS,1993,09,30,MD,3.0,False
SAMN07974674,SRR6760298,1989-02-15,1989-02-15,1989-02-15,USA:MD,DMB SH20103,feces,ILLUMINA,Illumina MiSeq,WGS,1989,02,15,MD,3.0,False
SAMN08624100,SRR6793152,1996-09,1996-08-31,1996-09-30,USA:HI,96G132,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624101,SRR6793187,1996-09,1996-08-31,1996-09-30,USA:HI,96G126,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624452,SRR6793574,1996-09,1996-08-31,1996-09-30,USA:HI,96G123,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624453,SRR6793592,1996-09,1996-08-31,1996-09-30,USA:HI,96G058,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624486,SRR6793745,1996-08,1996-07-31,1996-08-31,USA:HI,G184,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,08,,HI,9.0,False
SAMN08624519,SRR6793750,1996-09,1996-08-31,1996-09-30,USA:HI,96G082,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624451,SRR6793525,1996-09,1996-08-31,1996-09-30,USA:HI,96G169,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624454,SRR6793648,1996-09,1996-08-31,1996-09-30,USA:HI,96G142,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624458,SRR6793658,1996-09,1996-08-31,1996-09-30,USA:HI,96G127,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624484,SRR6793681,1996-09,1996-08-31,1996-09-30,USA:HI,96G083,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN08624485,SRR6793743,1996-09,1996-08-31,1996-09-30,USA:HI,96G084,biological fluid,ILLUMINA,Illumina MiSeq,WGS,1996,09,,HI,9.0,False
SAMN09222036,SRR7179817,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,528513,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09222158,SRR7179907,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,329892,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09222096,SRR7179909,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,336951,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09225318,SRR7184215,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,384969,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09225343,SRR7184226,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,438012,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09225367,SRR7184260,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,475844,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09225388,SRR7184266,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,484684,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09225424,SRR7184329,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,352159,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09225410,SRR7184339,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391297,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09225408,SRR7184351,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,391174,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09225447,SRR7184355,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,467327,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09225687,SRR7184517,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,500394,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09227623,SRR7186906,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506084,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09227664,SRR7186909,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436030,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09227724,SRR7187009,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,503396,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
