sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMEA113542915,ERR11503796,2019-04,2019-03-31,2019-04-30,France,,,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,04,,,,False
SAMN18827219,SRR14298641,2019-01-01,2019-01-01,2019-01-01,USA:AZ,19.015,bovine,ILLUMINA,Illumina MiSeq,WGS,2019,01,01,AZ,9.0,False
SAMN18827213,SRR14298642,2019-01-01,2019-01-01,2019-01-01,USA:SC,19.0121,feces,ILLUMINA,Illumina MiSeq,WGS,2019,01,01,SC,4.0,False
SAMN18827207,SRR14298820,2019-01-01,2019-01-01,2019-01-01,USA:SC,19.0116,feces,ILLUMINA,Illumina MiSeq,WGS,2019,01,01,SC,4.0,False
SAMN18835711,SRR14301868,2019-01-01,2019-01-01,2019-01-01,USA:SC,19.0126,feces,ILLUMINA,Illumina MiSeq,WGS,2019,01,01,SC,4.0,False
SAMN14532043,SRR11475196,2016-08,2016-07-31,2016-08-31,USA: IA,IA216_46,Culture slant,ILLUMINA,Illumina MiSeq,WGS,2016,08,,IA,7.0,False
SAMN14532056,SRR11475216,2017-03,2017-03-01,2017-03-31,USA: IN,IN217_89,intestine,ILLUMINA,Illumina MiSeq,WGS,2017,03,,IN,5.0,False
SAMN14532048,SRR11475224,2017-08,2017-07-31,2017-08-31,USA: IL,IL217_12,Fecal swab,ILLUMINA,Illumina MiSeq,WGS,2017,08,,IL,5.0,False
SAMN18880021,SRR14407164,2021-03-18,2021-03-18,2021-03-18,USA:NC,21NC03CB03-EC,chicken breast,ILLUMINA,Illumina MiSeq,WGS,2021,03,18,NC,4.0,False
SAMN14534422,SRR11478765,2016-08-09,2016-08-08,2016-08-09,"USA: Anchorage, Alaska",,"Feces, Gull (Larus spp.)",ILLUMINA,Illumina HiSeq 4000,WGS,2016,08,09,AK,10.0,False
SAMN14534502,SRR11478816,2016-06-02,2016-06-01,2016-06-02,"USA: Utqiagvik, Alaska",,"Feces, Gull (Larus spp.)",ILLUMINA,Illumina HiSeq 4000,WGS,2016,06,02,AK,10.0,False
SAMN14534481,SRR11478837,2017-08-15,2017-08-14,2017-08-15,"USA: Soldotna, Alaska",,"Feces, Gull (Larus spp.)",ILLUMINA,Illumina HiSeq 4000,WGS,2017,08,15,AK,10.0,False
SAMN14534474,SRR11478844,2017-08-15,2017-08-14,2017-08-15,"USA: Soldotna, Alaska",,"Feces, Gull (Larus spp.)",ILLUMINA,Illumina HiSeq 4000,WGS,2017,08,15,AK,10.0,False
SAMN14534464,SRR11478855,2017-08-10,2017-08-09,2017-08-10,"USA: Bethel, Alaska",,"Feces, Gull (Larus spp.)",ILLUMINA,Illumina HiSeq 4000,WGS,2017,08,10,AK,10.0,False
SAMN14560314,SRR11513922,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,918410,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN14593717,SRR11536635,2019-10-22,2019-10-21,2019-10-22,USA:WA,PNUSAE051649,water,ILLUMINA,Illumina MiSeq,WGS,2019,10,22,WA,10.0,False
SAMN19189535,SRR14546068,2020-12-14,2020-12-14,2020-12-14,USA,K-12,,ILLUMINA,NextSeq 550,WGS,2020,12,14,,,False
SAMN19189534,SRR14546069,2020-12-14,2020-12-14,2020-12-14,USA,K-12,,ILLUMINA,NextSeq 550,WGS,2020,12,14,,,False
SAMN19189532,SRR14546071,2020-12-14,2020-12-14,2020-12-14,USA,K-12,,ILLUMINA,NextSeq 550,WGS,2020,12,14,,,False
SAMN19189529,SRR14546074,2020-12-14,2020-12-14,2020-12-14,USA,K-12,,ILLUMINA,NextSeq 550,WGS,2020,12,14,,,False
SAMN14478417,SRR11558947,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M3,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478416,SRR11558948,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M3,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478451,SRR11558953,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M27,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478414,SRR11558955,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M2,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478449,SRR11558956,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M27,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478444,SRR11558961,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M24,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478442,SRR11558963,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M22,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478441,SRR11558964,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M23,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478437,SRR11558969,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M18,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478436,SRR11558970,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M17,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478434,SRR11558972,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M17,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478433,SRR11558973,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M13,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478427,SRR11558980,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M10,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478426,SRR11558981,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M10,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN14478422,SRR11558985,2018-05-01,2018-04-30,2018-05-01,China:Shenzhen,K-12,Growth medium M4,ILLUMINA,Illumina HiSeq 2000,WGS,2018,05,01,,,False
SAMN19234517,SRR14569606,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1175516,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19184712,SRR14572578,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19184711,SRR14572579,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19184710,SRR14572580,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19184707,SRR14572583,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19184695,SRR14572587,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19184694,SRR14572588,2020-09-22,2020-09-21,2020-09-22,Australia: Sydney,RP437,agar plate,ILLUMINA,Illumina MiSeq,WGS,2020,09,22,,,False
SAMN19267517,SRR14585610,2019-03,2019-03-01,2019-03-31,"USA: Greensboro, NC",K-12 MG1655,,ILLUMINA,Illumina MiSeq,WGS,2019,03,,NC,4.0,False
SAMN19267515,SRR14585612,2019-03,2019-03-01,2019-03-31,"USA: Greensboro, NC",K-12 MG1655,,ILLUMINA,Illumina MiSeq,WGS,2019,03,,NC,4.0,False
SAMN19267524,SRR14585631,2019-03,2019-03-01,2019-03-31,"USA: Greensboro, NC",K-12 MG1655,,ILLUMINA,Illumina MiSeq,WGS,2019,03,,NC,4.0,False
SAMN14640135,SRR11585285,2015-09-02,2015-09-01,2015-09-02,Spain,,Human gut,ILLUMINA,Illumina HiSeq 4000,WGS,2015,09,02,,,False
SAMN14640133,SRR11585287,2015-08-18,2015-08-17,2015-08-18,Spain,,Human gut,ILLUMINA,Illumina HiSeq 4000,WGS,2015,08,18,,,False
SAMN14640114,SRR11585308,2014-07-10,2014-07-09,2014-07-10,Spain,,Human gut,ILLUMINA,Illumina HiSeq 4000,WGS,2014,07,10,,,False
SAMN19313962,SRR14629381,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1180025,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19314205,SRR14630018,2021-01,2021-01-01,2021-01-31,USA:TX,21TX01GT04-EC,ground turkey,ILLUMINA,Illumina NovaSeq 6000,WGS,2021,01,,TX,6.0,False
SAMN13884676,SRR11612993,2016-12-20,2016-12-20,2016-12-20,"Australia: Victoria, Mud Island",516a,missing,ILLUMINA,Illumina MiSeq,WGS,2016,12,20,,,False
SAMN14749992,SRR11618038,2018-05-04,2018-05-03,2018-05-04,USA:WA,PNUSAE052007,water,ILLUMINA,Illumina MiSeq,WGS,2018,05,04,WA,10.0,False
SAMN19233566,SRR14679142,2019-03,2019-03-01,2019-03-31,USA:NC,CVM N19EC0238,Pork Chop,ILLUMINA,Illumina MiSeq,WGS,2019,03,,NC,4.0,False
SAMN14774264,SRR11653186,2018-08-24,2018-08-23,2018-08-24,USA: IN,E. coli,lung,ILLUMINA,Illumina MiSeq,WGS,2018,08,24,IN,5.0,False
SAMN19555151,SRR14729444,2019-08-19,2019-08-18,2019-08-19,Germany: Berlin,K12 MG 1655,Experimental evolution,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,08,19,,,False
SAMN19555150,SRR14729445,2019-08-19,2019-08-18,2019-08-19,Germany: Berlin,K12 MG 1655,Experimental evolution,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,08,19,,,False
SAMN19555147,SRR14729448,2019-08-19,2019-08-18,2019-08-19,Germany: Berlin,K12 MG 1655,Experimental evolution,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,08,19,,,False
SAMN19555146,SRR14729449,2019-08-19,2019-08-18,2019-08-19,Germany: Berlin,K12 MG 1655,Experimental evolution,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,08,19,,,False
SAMN10587034,SRR11658563,2017-01-30,2017-01-30,2017-01-30,Australia,TZ30_5P,feces,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,30,,,False
SAMN10587033,SRR11658564,2017-01-30,2017-01-30,2017-01-30,Australia,TZ30_4P,feces,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,30,,,False
SAMN10587007,SRR11658593,2017-01-30,2017-01-30,2017-01-30,Australia,TZ18_S,feces,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,30,,,False
SAMN10586997,SRR11658604,2017-01-30,2017-01-30,2017-01-30,Australia,TZ14_1P,feces,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,30,,,False
SAMN10586993,SRR11658608,2017-01-30,2017-01-30,2017-01-30,Australia,TZ13_S,feces,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,30,,,False
SAMN14816497,SRR11669347,2019-04-15,2019-04-14,2019-04-15,Germany:Kiel,K-12,,ILLUMINA,Illumina MiSeq,WGS,2019,04,15,,,False
SAMEA5611884,ERR3330380,2016-07-20,2016-07-19,2016-07-20,Kenya,,household environment,ILLUMINA,Illumina HiSeq 4000,WGS,2016,07,20,,,False
SAMEA5612034,ERR3330529,2016-09-27,2016-09-26,2016-09-27,Kenya,,chickens,ILLUMINA,Illumina HiSeq 4000,WGS,2016,09,27,,,False
SAMN19645994,SRR14770276,2020-11,2020-11-01,2020-11-30,USA:HI,20HI11PC09UCD-EC,pork chop,ILLUMINA,Illumina MiSeq,WGS,2020,11,,HI,9.0,False
SAMN19645783,SRR14771972,2020-12,2020-12-01,2020-12-31,USA:HI,20HI12GT09UCD-EC,ground turkey,ILLUMINA,Illumina MiSeq,WGS,2020,12,,HI,9.0,False
SAMEA5618960,ERR3333466,2004-03-31,2004-03-30,2004-03-31,France,,Diarrhea,ILLUMINA,Illumina MiSeq,WGS,2004,03,31,,,False
SAMEA5618970,ERR3333476,2004-06-22,2004-06-21,2004-06-22,Germany,,Diarrhea,ILLUMINA,Illumina MiSeq,WGS,2004,06,22,,,False
SAMN14843970,SRR11713491,2018-01-12,2018-01-12,2018-01-12,USA: GA,E. coli,wound swab,ILLUMINA,Illumina MiSeq,WGS,2018,01,12,GA,4.0,False
SAMN19680862,SRR14794502,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1203602,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19763638,SRR14854328,2019-07-23,2019-07-22,2019-07-23,USA:NC,LB-5658,canine urine,ILLUMINA,Illumina MiSeq,WGS,2019,07,23,NC,4.0,False
SAMN19764013,SRR14856465,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1207969,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19764012,SRR14857112,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1207995,food,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19775503,SRR14863730,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1208024,food,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19776091,SRR14864100,2020-03,2020-03-01,2020-03-31,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,NextSeq 2000,WGS,2020,03,,,,False
SAMN19776090,SRR14864101,2020-03,2020-03-01,2020-03-31,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,NextSeq 2000,WGS,2020,03,,,,False
SAMN19776088,SRR14864103,2020-03,2020-03-01,2020-03-31,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,NextSeq 2000,WGS,2020,03,,,,False
SAMN19776087,SRR14864104,2020-03,2020-03-01,2020-03-31,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,NextSeq 2000,WGS,2020,03,,,,False
SAMN19776086,SRR14864105,2020-03,2020-03-01,2020-03-31,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,NextSeq 2000,WGS,2020,03,,,,False
SAMN19775501,SRR14864107,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1207991,food,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19783242,SRR14866918,2016-07-17,2016-07-16,2016-07-17,Viet Nam,missing,missing,ILLUMINA,Illumina HiSeq 4000,WGS,2016,07,17,,,False
SAMN19783485,SRR14867180,2017-12-18,2017-12-18,2017-12-18,United Kingdom,missing,feces,ILLUMINA,Illumina MiSeq,WGS,2017,12,18,,,False
SAMN19783387,SRR14867289,2017-07-03,2017-07-02,2017-07-03,Viet Nam,missing,missing,ILLUMINA,Illumina HiSeq 4000,WGS,2017,07,03,,,False
SAMN19783379,SRR14867297,2013-03-30,2013-03-30,2013-03-30,Viet Nam,missing,missing,ILLUMINA,Illumina HiSeq 4000,WGS,2013,03,30,,,False
SAMN19789352,SRR14867895,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1217245,food,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN14927799,SRR11791057,2019-06-01,2019-05-31,2019-06-01,USA: Stanford University Campus,CAG67106,lab culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,06,01,CA,9.0,False
SAMN14927795,SRR11791061,2019-06-01,2019-05-31,2019-06-01,USA: Stanford University Campus,CAG67202,lab culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2019,06,01,CA,9.0,False
SAMN14969189,SRR11810152,2015-11-30,2015-11-30,2015-11-30,Spain: Basque Country,,rectal faeces,ILLUMINA,Illumina NovaSeq 6000,WGS,2015,11,30,,,False
SAMN14969188,SRR11810202,2015-11-30,2015-11-30,2015-11-30,Spain: Basque Country,,rectal faeces,ILLUMINA,Illumina NovaSeq 6000,WGS,2015,11,30,,,False
SAMN02680095,SRR1186348,2009-07-08,2009-07-07,2009-07-08,Tanzania,3-373-03_S4_C2,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,07,08,,,False
SAMN02680105,SRR1186363,2009-01-19,2009-01-19,2009-01-19,Tanzania,4-203-08_S1_C1,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,01,19,,,False
SAMN02680191,SRR1186598,2009-07-15,2009-07-14,2009-07-15,Tanzania,2-316-03_S4_C2,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,07,15,,,False
SAMN02680256,SRR1186685,2009-07-14,2009-07-13,2009-07-14,Tanzania,5-172-05_S4_C1,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,07,14,,,False
SAMN02680265,SRR1186712,2009-04-17,2009-04-16,2009-04-17,Tanzania,3-105-05_S3_C1,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,04,17,,,False
SAMN02687488,SRR1186738,2009-04-28,2009-04-27,2009-04-28,Tanzania,7-233-03_S3_C3,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2009,04,28,,,False
SAMN20109390,SRR15064673,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1247833,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN15074958,SRR11901852,2020-01-12,2020-01-12,2020-01-12,USA:KS,20KS01GBEC,ground beef,ILLUMINA,Illumina MiSeq,WGS,2020,01,12,KS,7.0,False
SAMN20173963,SRR15103000,2021-05-07,2021-05-06,2021-05-07,USA:SC,PNUSAE076582,caecum chicken,ILLUMINA,Illumina MiSeq,WGS,2021,05,07,SC,4.0,False
SAMN20173942,SRR15103001,2021-05-07,2021-05-06,2021-05-07,USA:SC,PNUSAE076593,caecum chicken,ILLUMINA,Illumina MiSeq,WGS,2021,05,07,SC,4.0,False
SAMN20173945,SRR15103002,2021-05-07,2021-05-06,2021-05-07,USA:SC,PNUSAE076597,caecum chicken,ILLUMINA,Illumina MiSeq,WGS,2021,05,07,SC,4.0,False
SAMN20169969,SRR15109774,2021-06-10,2021-06-09,2021-06-10,USA:IA,21IA06GT08-EC,ground turkey,ILLUMINA,Illumina MiSeq,WGS,2021,06,10,IA,7.0,False
SAMN20192649,SRR15115947,2019-08-29,2019-08-28,2019-08-29,Ireland: Roscommon,25_B_7_2_4,recto-anal junction,ILLUMINA,Illumina MiSeq,WGS,2019,08,29,,,False
SAMN15153866,SRR11940421,2020-06,2020-05-31,2020-06-30,USA,K-12,culture,ILLUMINA,NextSeq 500,WGS,2020,06,,,,False
SAMN15153865,SRR11940422,2020-06,2020-05-31,2020-06-30,USA,K-12,culture,ILLUMINA,NextSeq 500,WGS,2020,06,,,,False
SAMN15153863,SRR11940424,2020-06,2020-05-31,2020-06-30,USA,K-12,culture,ILLUMINA,NextSeq 500,WGS,2020,06,,,,False
SAMN15182312,SRR11960632,2019-09-30,2019-09-29,2019-09-30,USA:WA,PNUSAE053635,water,ILLUMINA,Illumina MiSeq,WGS,2019,09,30,WA,10.0,False
SAMN20346336,SRR15212460,2020-01-01,2020-01-01,2020-01-01,France,BW 25113,,ILLUMINA,Illumina MiSeq,WGS,2020,01,01,,,False
SAMN15317121,SRR12046612,2020-06,2020-05-31,2020-06-30,United Kingdom: United Kingdom,953834,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,06,,,,False
SAMN20395166,SRR15243982,2019-01-01,2019-01-01,2019-01-01,Australia: Melbourne,LPKH,Sourdough bread,ILLUMINA,HiSeq X Ten,WGS,2019,01,01,,,False
SAMEA8999743,ERR6411354,2013-05-13,2013-05-12,2013-05-13,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2013,05,13,,,False
SAMEA8999758,ERR6411369,2013-07-30,2013-07-29,2013-07-30,France,,Vagina,ILLUMINA,Illumina HiSeq 2500,WGS,2013,07,30,,,False
SAMEA8999808,ERR6411419,2013-12-10,2013-12-10,2013-12-10,France,,Missing,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,10,,,False
SAMEA8999857,ERR6411468,2014-05-19,2014-05-18,2014-05-19,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,05,19,,,False
SAMEA8999860,ERR6411471,2014-05-21,2014-05-20,2014-05-21,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,05,21,,,False
SAMEA8999872,ERR6411483,2014-07-15,2014-07-14,2014-07-15,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,07,15,,,False
SAMEA8999880,ERR6411491,2014-08-18,2014-08-17,2014-08-18,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,08,18,,,False
SAMEA8999927,ERR6411538,2014-10-24,2014-10-23,2014-10-24,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,24,,,False
SAMEA8999953,ERR6411564,2014-12-02,2014-12-02,2014-12-02,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,12,02,,,False
SAMEA8999977,ERR6411588,2014-12-29,2014-12-29,2014-12-29,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2014,12,29,,,False
SAMEA9000164,ERR6411775,2015-08-21,2015-08-20,2015-08-21,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,21,,,False
SAMEA9000178,ERR6411789,2015-09-03,2015-09-02,2015-09-03,France,,Blood culture,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,03,,,False
SAMEA9000192,ERR6411803,2015-09-15,2015-09-14,2015-09-15,France,,Urine,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,15,,,False
SAMEA9000216,ERR6411827,2015-09-30,2015-09-29,2015-09-30,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,30,,,False
SAMEA9000264,ERR6411875,2015-11-06,2015-11-06,2015-11-06,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,06,,,False
SAMEA9000266,ERR6411877,2015-11-06,2015-11-06,2015-11-06,France,,Urine,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,06,,,False
SAMEA9000282,ERR6411893,2015-11-19,2015-11-19,2015-11-19,France,,Rectal swab,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,19,,,False
SAMN20396751,SRR15249469,2020-02,2020-02-01,2020-02-29,USA:OR,CVM N20EC0984,Pork Chops,ILLUMINA,Illumina MiSeq,WGS,2020,02,,OR,10.0,False
SAMN20396734,SRR15249487,2020-02,2020-02-01,2020-02-29,USA:OH,CVM N20EC0344,ground turkey,ILLUMINA,Illumina MiSeq,WGS,2020,02,,OH,5.0,False
SAMN20504371,SRR15305617,2020-12-15,2020-12-15,2020-12-15,China:Beijing,E. coli mutant _2,mutation pool,ILLUMINA,Illumina HiSeq 1500,WGS,2020,12,15,,,False
SAMN15394806,SRR12103170,2019-11-15,2019-11-15,2019-11-15,USA:CO,19CO11CB24-EC,chicken breast,ILLUMINA,Illumina MiSeq,WGS,2019,11,15,CO,8.0,False
SAMN15404427,SRR12117905,2019-06-27,2019-06-26,2019-06-27,Taiwan: Taipei,BW25113,laboratory,ILLUMINA,Illumina MiSeq,WGS,2019,06,27,,,False
SAMN15404425,SRR12117907,2019-05-27,2019-05-26,2019-05-27,Taiwan: Taipei,BW25113,laboratory,ILLUMINA,Illumina MiSeq,WGS,2019,05,27,,,False
SAMN20550497,SRR15338130,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1135216,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN20550554,SRR15338148,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1164848,food,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN20602240,SRR15359965,2018-07-29,2018-07-28,2018-07-29,Malaysia: Segamat,,feces,ILLUMINA,Illumina MiSeq,WGS,2018,07,29,,,False
SAMN20603232,SRR15361734,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,773362,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,07,,,,False
SAMN20603175,SRR15361750,2019-09,2019-08-31,2019-09-30,United Kingdom: United Kingdom,808277,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,09,,,,False
SAMN20603118,SRR15361788,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,792632,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN20603219,SRR15361816,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,786615,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,07,,,,False
SAMN20603126,SRR15361835,2019-07,2019-06-30,2019-07-31,United Kingdom: United Kingdom,777334,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,07,,,,False
SAMN20606725,SRR15365957,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,680499,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,01,,,,False
SAMN20606687,SRR15365964,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,755146,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,05,,,,False
SAMN20606738,SRR15366057,2021-07,2021-06-30,2021-07-31,United Kingdom: United Kingdom,1305507,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,07,,,,False
SAMN20665750,SRR15369569,2018-11,2018-11-01,2018-11-30,United Kingdom: United Kingdom,654655,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,11,,,,False
SAMN20665672,SRR15369740,2019-03,2019-03-01,2019-03-31,United Kingdom: United Kingdom,704352,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,03,,,,False
SAMN20678844,SRR15382851,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1308036,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN20698357,SRR15406776,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,548299,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN20698589,SRR15408610,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,599555,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN02628599,SRR1220804,2013-07-15,2013-07-14,2013-07-15,USA:AR,AZ-TG73379,skinless boneless chicken breast,ILLUMINA,Illumina MiSeq,WGS,2013,07,15,AR,6.0,False
SAMN20698495,SRR15408632,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,603259,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN20698556,SRR15408658,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,591850,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN20698409,SRR15408677,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593575,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
SAMN20698671,SRR15408724,2018-08,2018-07-31,2018-08-31,United Kingdom: United Kingdom,593576,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,08,,,,False
